address,price,beds,baths,parking,propertyTypeFormatted
HAWTHORN EAST 301/12 Albert St VIC 3123,$375.00,1,1,1,Apartment / Unit / Flat
SOUTH YARRA 4/259 Domain Road VIC 3141,$300.00,1,1,0,Apartment / Unit / Flat
ELWOOD 2/17 Vautier Street VIC 3184,$450 weekly,1,1,1,Apartment / Unit / Flat
KOOYONG 1/453 Glenferrie Road VIC 3144,$590.00,2,2,1,Apartment / Unit / Flat
BRIGHTON 10/232 Bay Street VIC 3186,$999.00,3,2,2,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
ST KILDA EAST 4/158 Chapel Street VIC 3183,$380 per week,2,1,1,Apartment / Unit / Flat
ST KILDA EAST 14/45-47 Hotham Street VIC 3183,$470 pw,2,1,1,Apartment / Unit / Flat
PRAHRAN 2/569 High Street VIC 3181,$475 Per Week,2,1,0,Apartment / Unit / Flat
MELBOURNE 2/80 Queens Road VIC 3000,$350 Per Week,1,1,1,Apartment / Unit / Flat
PRAHRAN 17/25 Williams Road VIC 3181,$350 Per Week,1,1,0,Apartment / Unit / Flat
NOBLE PARK 6/15 Leonard Avenue VIC 3174,$310.00,2,1,1,Apartment / Unit / Flat
NORTH GEELONG 1/7 Birdie Court VIC 3215,$340.00,2,1,1,Apartment / Unit / Flat
WODONGA 10/74 South Street VIC 3690,$320,2,1,1,Apartment / Unit / Flat
PRESTON 304/33 Seymour Street VIC 3072,$425 pw,1,1,1,Apartment / Unit / Flat
PRAHRAN 3/22 Trinian Street VIC 3181,$400 Per Week,1,1,1,Apartment / Unit / Flat
HAWTHORN 11/31 Kinkora Road VIC 3122,$400.00,1,1,1,Apartment / Unit / Flat
ST KILDA 6/4 Charlotte Place VIC 3182,$360 pw,2,1,1,Apartment / Unit / Flat
CAMBERWELL 2/2B Trafalgar Road VIC 3124,$375.00,2,1,1,Apartment / Unit / Flat
ELWOOD 3/11 Hartpury Avenue VIC 3184,$360.00,2,1,1,Apartment / Unit / Flat
CARNEGIE 5/26 Elliott Ave VIC 3163,$340 weekly,1,1,1,Apartment / Unit / Flat
CARNEGIE 3/34 Madden Ave VIC 3163,$400 weekly,2,1,1,Apartment / Unit / Flat
HAWTHORN 8/21 Elphin Grove VIC 3122,$450 per week,2,1,1,Apartment / Unit / Flat
ELWOOD 23/23-27 Docker Street VIC 3184,$350.00,1,1,1,Apartment / Unit / Flat
ELWOOD 3/61 Ormond Rd VIC 3184,$480.00,2,1,1,Apartment / Unit / Flat
RICHMOND 1/5 Mcgrath Court VIC 3121,$310 per week,1,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
ST KILDA EAST 11/45 Alexandra Street VIC 3183,$300 per week,1,1,1,Apartment / Unit / Flat
CAMBERWELL 202/555 Burke Road VIC 3124,$650.00,2,2,2,Apartment / Unit / Flat
WINDSOR 2/8 Ellesmere Road VIC 3181,$440 weekly,2,1,1,Apartment / Unit / Flat
MELBOURNE 403/639 Little Bourke Street VIC 3000,$495.00 per week,2,1,0,Apartment / Unit / Flat
TOORAK 7/411 Toorak Road VIC 3142,$500.00 Per Week,2,1,1,Apartment / Unit / Flat
ST KILDA EAST 8/41 Raglan Street VIC 3183,$300,1,1,1,Apartment / Unit / Flat
CARLTON 4/117-121 Bouverie Street VIC 3053,$260.00,1,1,0,Apartment / Unit / Flat
SOUTH MELBOURNE 402/295-297 Clarendon Street VIC 3205,$675.00,2,1,1,Apartment / Unit / Flat
MELBOURNE 213/539 St Kilda Road VIC 3004,$550.00,2,2,1,Apartment / Unit / Flat
MELBOURNE 223/360 St Kilda Road VIC 3004,$595.00,2,2,1,Apartment / Unit / Flat
ST KILDA EAST 2/1 Hughenden Rd VIC 3183,$490 weekly,2,1,1,Apartment / Unit / Flat
ST KILDA 17/32 Fitzroy Street VIC 3182,$375.00,1,1,0,Apartment / Unit / Flat
EAST MELBOURNE 24/155 Powlett Street VIC 3002,$400 per week,1,1,1,Apartment / Unit / Flat
SOUTHBANK 2402/61 Haig Street VIC 3006,$390 Per Week,1,1,0,Apartment / Unit / Flat
OAKLEIGH 1/119 Burlington Street VIC 3166,$499.00,3,1,1,Apartment / Unit / Flat
BENTLEIGH 2/55 Daley Street VIC 3204,$380.00,1,1,1,Apartment / Unit / Flat
NORTH MELBOURNE 216/139 Chetwynd Street VIC 3051,$380 per week,1,1,1,Apartment / Unit / Flat
PRAHRAN 2/83 Lewisham Road North VIC 3181,$375 Per Week,2,1,0,Apartment / Unit / Flat
ARMADALE 14/74 Denbigh Road VIC 3143,$320 Per Week,1,1,1,Apartment / Unit / Flat
ARMADALE 12/8 Bailey Avenue VIC 3143,$290 Per Week,1,1,0,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
MELBOURNE 19/458 St Kilda Road VIC 3004,$525 per week,2,1,1,Apartment / Unit / Flat
CARNEGIE 206/253-255 Neerim Road VIC 3163,$400 per week,1,1,1,Apartment / Unit / Flat
ST KILDA 203/38 Inkerman Street VIC 3182,$460 per week,2,1,1,Apartment / Unit / Flat
MALVERN 2/6 Soudan Street VIC 3144,$440 per week,2,1,1,Apartment / Unit / Flat
RICHMOND 2A/29 Gipps Street VIC 3121,$450 per week,1,1,0,Apartment / Unit / Flat
GLEN IRIS N10/1501 Malvern Road VIC 3146,$355 per week,1,1,1,Apartment / Unit / Flat
RICHMOND 14/244 Mary Street VIC 3121,$325 per week,1,1,1,Apartment / Unit / Flat
CAULFIELD NORTH 3/24 Narong Road VIC 3161,$570 weekly,3,1,1,Apartment / Unit / Flat
SOUTH YARRA 4/8-12 Pasley Street VIC 3141,$400 per week,1,1,1,Apartment / Unit / Flat
MALVERN 5/1279 High Street VIC 3144,$420 per week,2,1,0,Apartment / Unit / Flat
EAST MELBOURNE 13/22 Agnes Street VIC 3002,$495.00,1,1,1,Apartment / Unit / Flat
FITZROY 601/69 Victoria Street VIC 3065,$550 per week,2,1,1,Apartment / Unit / Flat
COLLINGWOOD 121/107 Cambridge Street VIC 3066,$500 Per Week,1,1,1,Apartment / Unit / Flat
HAWTHORN 221/17 Lynch Street VIC 3122,$395 per week,1,1,1,Apartment / Unit / Flat
ELWOOD 103/6 Docker Street VIC 3184,$620 weekly,2,2,1,Apartment / Unit / Flat
RICHMOND 1/343 Church Street VIC 3121,$420 per week,1,1,1,Apartment / Unit / Flat
CAULFIELD NORTH 204/144 Hawthorn Rd VIC 3161,$550 weekly,2,2,1,Apartment / Unit / Flat
ST KILDA 304/109 Inkerman St VIC 3182,$570 weekly,2,2,1,Apartment / Unit / Flat
GLEN IRIS 3/2 Glenarm Rd VIC 3146,$400.00,2,1,1,Apartment / Unit / Flat
BRUNSWICK 1/49 De Carle Street VIC 3056,$485.00 Per Week,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
ELWOOD 7/94 Glenhuntly Road VIC 3184,$315 per week,1,1,1,Apartment / Unit / Flat
RICHMOND 4/33 Davison Street VIC 3121,$290 per week,1,1,1,Apartment / Unit / Flat
KEW 5/48 High Street VIC 3101,$525 per week,2,1,1,Apartment / Unit / Flat
ST KILDA 9/14a Chapel Street VIC 3182,$480.00,2,1,1,Apartment / Unit / Flat
CARNEGIE 4/67-69 Moonya Road VIC 3163,$305.00,1,1,1,Apartment / Unit / Flat
MURRUMBEENA 4/16 Rosella St VIC 3163,$600 weekly,2,1,2,Apartment / Unit / Flat
"HEIDELBERG Level 7, 1/9 Martin Street VIC 3084",$420 per week,1,1,1,Apartment / Unit / Flat
PORT MELBOURNE 831/1 Esplanade West VIC 3207,$650 weekly,2,1,1,Apartment / Unit / Flat
SOUTH MELBOURNE 2205/50 Albert Road VIC 3205,$710.00 per week,2,2,2,Apartment / Unit / Flat
MELBOURNE 2512/181 A'Beckett Street VIC 3000,$420 per week - Fully furnished,1,1,0,Apartment / Unit / Flat
GLEN IRIS 2/19 Richards Avenue VIC 3146,"$485pw/$2,107pcm",2,1,2,Apartment / Unit / Flat
BRUNSWICK EAST 10/23 Balmoral Avenue VIC 3057,$335 per week,1,1,0,Apartment / Unit / Flat
KEW 13/23 Derby Street VIC 3101,$350 per week,2,1,1,Apartment / Unit / Flat
PORT MELBOURNE 215/57 Bay Street VIC 3207,$450 per week,1,1,1,Apartment / Unit / Flat
HAWTHORN 4/174 Power St VIC 3122,"$1,300.00",3,3,2,Apartment / Unit / Flat
TOORAK 9/415 Toorak Road VIC 3142,$595.00,2,2,1,Apartment / Unit / Flat
ST KILDA EAST 5/52 Westbury Street VIC 3183,$550 Per Week,3,1,1,Apartment / Unit / Flat
HAWTHORN 403/36 Lynch Street VIC 3122,$425 per week,1,1,1,Apartment / Unit / Flat
SOUTHBANK 1101/45 Clarke Street VIC 3006,$575 per week,2,2,0,Apartment / Unit / Flat
HAWTHORN EAST 17/76A Campbell Rd VIC 3123,$300 weekly,1,1,0,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
BRUNSWICK WEST 105/5 Olive York Way VIC 3055,$430 per week,2,1,2,Apartment / Unit / Flat
ELWOOD 2/199 Brighton Road VIC 3184,$525,2,1,0,Apartment / Unit / Flat
HUGHESDALE 106/1338 Dandenong Road VIC 3166,$450 per week,1,1,1,Apartment / Unit / Flat
BRUNSWICK EAST 307/92-96 Albert Street VIC 3057,$395,1,1,1,Apartment / Unit / Flat
EAST MELBOURNE Unit 111/191 Powlett St VIC 3002,$420 per week,1,1,1,Apartment / Unit / Flat
OAKLEIGH 204/23 Oxford Street VIC 3166,$495,2,2,1,Apartment / Unit / Flat
SOUTHBANK 2102/245 City Road VIC 3006,$625 per week,2,2,1,Apartment / Unit / Flat
ORMOND 9/21 Lillimur Road VIC 3204,$375 per week,1,1,1,Apartment / Unit / Flat
THORNBURY 1/108 Rossmoyne Street VIC 3071,$360.00,2,1,0,Apartment / Unit / Flat
SOUTHBANK 1004/245 City Road VIC 3006,$500 per week,2,1,0,Apartment / Unit / Flat
MURRUMBEENA 1/1 Nangana Rd VIC 3163,$415 weekly,2,1,1,Apartment / Unit / Flat
NORTH MELBOURNE 5/352 Victoria Street VIC 3051,$345 per week,1,1,0,Apartment / Unit / Flat
PASCOE VALE 15/43 Arndt Road VIC 3044,$330,2,1,1,Apartment / Unit / Flat
SOUTH YARRA 6/1 The Righi VIC 3141,$425 per week,2,1,1,Apartment / Unit / Flat
POINT COOK 1/5 McCubbin Court VIC 3030,$400,3,2,1,Apartment / Unit / Flat
ST KILDA EAST 6/52 Hotham Street VIC 3183,$350 per week,1,1,1,Apartment / Unit / Flat
HAWTHORN 36/168 Power Street VIC 3122,$430 per week,2,1,1,Apartment / Unit / Flat
ST KILDA 102/71 Inkerman St VIC 3182,$560 weekly,2,2,1,Apartment / Unit / Flat
PORT MELBOURNE 505/52 Nott Street VIC 3207,$470 per week,2,1,1,Apartment / Unit / Flat
BRIGHTON 7/35 Normanby Street VIC 3186,$500 weekly,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
ST KILDA WEST 106/348 Beaconsfield Parade VIC 3182,$545 per week,2,1,1,Apartment / Unit / Flat
HAWTHORN 5/26 Selbourne St VIC 3122,$399 weekly,1,1,1,Apartment / Unit / Flat
SOUTH YARRA 15/21 Rockley Rd VIC 3141,$410 weekly,1,1,1,Apartment / Unit / Flat
BRUNSWICK D308/460 Victoria Street VIC 3056,$360,1,1,1,Apartment / Unit / Flat
SOUTH YARRA 9/373 Toorak Road VIC 3141,$695 Per Week,2,2,1,Apartment / Unit / Flat
MELBOURNE 403/408 Lonsdale Street VIC 3000,$350,1,1,0,Apartment / Unit / Flat
ELWOOD 3/143 Glen Huntly Rd VIC 3184,$440 weekly,2,1,1,Apartment / Unit / Flat
ABBOTSFORD 21/125 Turner Street VIC 3067,$650.00,2,1,1,Apartment / Unit / Flat
RICHMOND 415/8 Garfield Street VIC 3121,$420 per week,1,1,1,Apartment / Unit / Flat
BRUNSWICK 304/40-52 Percy Street VIC 3056,$400 per week,1,1,0,Apartment / Unit / Flat
ELSTERNWICK 206B/455 Glen Huntly Road VIC 3185,$720 per week,2,2,1,Apartment / Unit / Flat
SOUTH YARRA 101/45 Claremont Street VIC 3141,$400 per week,1,1,0,Apartment / Unit / Flat
TOORAK G02/1 Wallace Avenue VIC 3142,"$1,495 Per Week",2,2,2,Apartment / Unit / Flat
CAULFIELD NORTH 15/401 Alma Road VIC 3161,$410.00,1,1,1,Apartment / Unit / Flat
RICHMOND 101/10 Wadumbuk Lane VIC 3121,$650 per week,2,2,1,Apartment / Unit / Flat
MELBOURNE 1112/470 St Kilda Road VIC 3004,$430 Per Week,2,1,0,Apartment / Unit / Flat
CARNEGIE 11/68 Woornack Road VIC 3163,$275,1,1,1,Apartment / Unit / Flat
COBURG 206/19 Pentridge Boulevard VIC 3058,$360 per week,1,1,1,Apartment / Unit / Flat
BRUNSWICK 7/10 Minnie Street VIC 3056,$460,2,1,1,Apartment / Unit / Flat
RICHMOND 8/201 Lennox Street VIC 3121,THE DEAL: $375 PER WEEK,1,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
COLLINGWOOD 305/70 Stanley Street VIC 3066,$400 per week ($1738 pcm),1,1,1,Apartment / Unit / Flat
GLEN IRIS 2/2 Maverston Street VIC 3146,"$490pw/$2,129pcm",2,1,1,Apartment / Unit / Flat
MITCHAM 529b/1 Colombo Street VIC 3132,"$390pw/$1,695pcm",2,1,1,Apartment / Unit / Flat
RINGWOOD 2/31 Wilana Street VIC 3134,$440 per week,2,1,1,Apartment / Unit / Flat
HAWTHORN 106/77 Riversdale Road VIC 3122,$495 per week,2,2,1,Apartment / Unit / Flat
CARNEGIE 104/86 Truganini Road VIC 3163,$520 weekly,2,2,2,Apartment / Unit / Flat
ASHBURTON 1/430 Warrigal Road VIC 3147,$475,2,1,1,Apartment / Unit / Flat
ST KILDA WEST 20/340 Beaconsfield Parade VIC 3182,$320 weekly,1,1,1,Apartment / Unit / Flat
PORT MELBOURNE 305/55 Bay Street VIC 3207,$580 per week,2,1,2,Apartment / Unit / Flat
TOORAK 10/2A Myoora Road VIC 3142,$320.00,1,1,1,Apartment / Unit / Flat
ABBOTSFORD C807/609 Victoria Street VIC 3067,$410 per week,1,1,1,Apartment / Unit / Flat
ARMADALE 8/9 St Georges Road VIC 3143,$300 per week,1,1,0,Apartment / Unit / Flat
CARNEGIE 111/25 Truganini Road VIC 3163,$450.00,2,2,1,Apartment / Unit / Flat
ORMOND 8/27 Lillimur Rd VIC 3204,$450 weekly,2,1,1,Apartment / Unit / Flat
BENTLEIGH 3/144 Patterson Road VIC 3204,$520.00,2,1,1,Apartment / Unit / Flat
BLACK ROCK 2/308 Beach Rd VIC 3193,$525.00,2,1,2,Apartment / Unit / Flat
ELWOOD 5/47 Spray Street VIC 3184,$450 weekly,2,1,1,Apartment / Unit / Flat
HAWTHORN EAST 6/120 Victoria Road VIC 3123,$450 per week,2,1,1,Apartment / Unit / Flat
WINDSOR 5/174 Peel Street VIC 3181,$400.00,1,1,1,Apartment / Unit / Flat
HAWTHORN EAST G01/795 Toorak Rd VIC 3123,$500.00,2,2,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
ELSTERNWICK 3/6 Ripon Grove VIC 3185,$330 per week,1,1,1,Apartment / Unit / Flat
SOUTH YARRA 74/3-5 Rockley Road VIC 3141,$700 per week,3,2,1,Apartment / Unit / Flat
COLLINGWOOD 11/115 Oxford Street VIC 3066,"$1,300.00",3,2,2,Apartment / Unit / Flat
BRIGHTON 8/142 New Street VIC 3186,$515.00,2,1,1,Apartment / Unit / Flat
MELBOURNE 808/243 Franklin Street VIC 3000,$500,2,1,0,Apartment / Unit / Flat
FITZROY 45/1 St David Street VIC 3065,$460.00,2,1,1,Apartment / Unit / Flat
MALVERN EAST 3/62 Sycamore Street VIC 3145,$445 per week,2,1,1,Apartment / Unit / Flat
CARNEGIE 5/22 Chestnut St VIC 3163,$400 weekly,2,1,1,Apartment / Unit / Flat
SOUTH YARRA 4/765 Punt Road VIC 3141,$325 per week pw,0,1,1,Studio
ST KILDA EAST 5/38 Westbury Street VIC 3183,$650 per week,2,1,1,Apartment / Unit / Flat
SOUTH YARRA 1/67 Walsh Street VIC 3141,$1050 per week,3,2,1,Apartment / Unit / Flat
BENTLEIGH EAST 206/669 Centre Rd VIC 3165,$410 weekly,1,1,1,Apartment / Unit / Flat
HAWTHORN 6/1 Coppin Grove VIC 3122,$515 per week,2,1,1,Apartment / Unit / Flat
ST KILDA 101/78 Inkerman Street VIC 3182,$385,1,1,1,Apartment / Unit / Flat
ST KILDA 10/32 Wellington Street VIC 3182,$295.00,1,1,1,Apartment / Unit / Flat
BRIGHTON EAST 2/693 Hawthorn Road VIC 3187,$475.00,2,1,2,Apartment / Unit / Flat
SOUTH YARRA 14/388 Toorak Road VIC 3141,$320.00 Per Week,1,1,0,Apartment / Unit / Flat
SOUTH MELBOURNE 508/99 Palmerston Crescent VIC 3205,$660.00,2,2,1,Apartment / Unit / Flat
HAWTHORN 12/5 Summerlea Grove VIC 3122,$325 per week,1,1,0,Apartment / Unit / Flat
SOUTH YARRA 12/86 Cromwell Road VIC 3141,$500 per week,2,2,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
RICHMOND 5/100 Rowena Parade VIC 3121,$340 per week,1,1,1,Apartment / Unit / Flat
COBURG 701/11 Urquhart Street VIC 3058,$450,2,2,1,Apartment / Unit / Flat
SOUTHBANK 5503/7 Riverside Quay VIC 3006,$580 per week,1,1,1,Apartment / Unit / Flat
MORDIALLOC 1/123 McDonald St VIC 3195,$500 weekly,2,2,1,Apartment / Unit / Flat
MELBOURNE 909/22-24 Jane Bell Lane VIC 3000,$600.00 per week,2,1,1,Apartment / Unit / Flat
KEW EAST 6/30 Hartwood Street VIC 3102,$450 Per Week,2,1,1,Apartment / Unit / Flat
ELWOOD 4/1 Rothesay Avenue VIC 3184,$660 Per Week,3,1,1,Apartment / Unit / Flat
MALVERN 2/36 Bonview Road VIC 3144,$420 per week,1,1,1,Apartment / Unit / Flat
CAULFIELD 2/26 Park Crescent VIC 3162,$300.00 Per Week,1,1,1,Apartment / Unit / Flat
BOX HILL NORTH 2/779 Station Street VIC 3129,$400.00 per week,3,1,1,Apartment / Unit / Flat
MELBOURNE 1004/8 Franklin Street VIC 3000,$520 Per Week,2,1,0,Apartment / Unit / Flat
ST KILDA 9/45 Robe Street VIC 3182,$400 per week,2,1,1,Apartment / Unit / Flat
ESSENDON 1/78 Forrester Street VIC 3040,$265 per week,2,1,1,Apartment / Unit / Flat
ASHWOOD 2/9-11 Woolert Street VIC 3147,$530,3,2,2,Apartment / Unit / Flat
PRAHRAN 1/19 Irving Avenue VIC 3181,$300 Per Week,1,1,1,Apartment / Unit / Flat
MELBOURNE 1410/668 Bourke Street VIC 3000,$450 Per Week,1,1,1,Apartment / Unit / Flat
BRUNSWICK 207/1 Lygon Street VIC 3056,$350,1,1,0,Apartment / Unit / Flat
CARNEGIE 303/8 Elliott Ave VIC 3163,$365.00,1,1,1,Apartment / Unit / Flat
MURRUMBEENA 2/5 Murrumbeena Road VIC 3163,$480.00,2,1,1,Apartment / Unit / Flat
SOUTH YARRA G02/23 Kurneh Place VIC 3141,$3000 Per Week,3,3,2,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
MALVERN EAST 108/2055 Malvern Road VIC 3145,$510 per week,2,1,1,Apartment / Unit / Flat
SOUTH YARRA 2/90 Toorak Road West VIC 3141,$360 per week,1,1,1,Apartment / Unit / Flat
MELBOURNE 702/74 Queens Road VIC 3004,$530,1,1,1,Apartment / Unit / Flat
ELSTERNWICK 701/28 Riddell Parade VIC 3185,$850 per week,2,2,2,Apartment / Unit / Flat
ABBOTSFORD 202/251 Johnston Street VIC 3067,$650 per week,2,2,1,Apartment / Unit / Flat
ST KILDA 510/181 St Kilda Road VIC 3182,$425.00,1,1,1,Apartment / Unit / Flat
MELBOURNE 2404/22-40 Wills Street VIC 3000,$430.00 per week,1,1,0,Apartment / Unit / Flat
SOUTHBANK 1/66 Coventry Street VIC 3006,$550.00,2,1,1,Apartment / Unit / Flat
CHADSTONE 2/29 Stapley Crescent VIC 3148,$380,3,1,0,Apartment / Unit / Flat
ARMADALE 12/33 Armadale Street VIC 3143,$390.00,2,2,1,Apartment / Unit / Flat
ELSTERNWICK 220/8 Beavis Street VIC 3185,$480 per week,2,1,1,Apartment / Unit / Flat
PORT MELBOURNE 45/2 Esplanade West VIC 3207,$720 Per Week,1,1,1,Apartment / Unit / Flat
GEELONG 215/146 Bellerine Street VIC 3220,$500.00,2,2,1,Apartment / Unit / Flat
MELBOURNE 208/616 Little Collins Street VIC 3000,$475 per week,2,1,1,Apartment / Unit / Flat
ST KILDA 8/41 Chapel Street VIC 3182,$675 pw,3,1,1,Apartment / Unit / Flat
FOOTSCRAY 206/4 Joseph Road VIC 3011,$520 per week,2,2,1,Apartment / Unit / Flat
TOORAK 4/1 Lansell Rd VIC 3142,$895.00,3,2,1,Apartment / Unit / Flat
ELWOOD 1/100 Glen Huntly Rd VIC 3184,$550 weekly,2,1,1,Apartment / Unit / Flat
FOOTSCRAY 1602/6 Joseph Road VIC 3011,$480 per week,2,2,1,Apartment / Unit / Flat
CAULFIELD NORTH 13/401 Alma Rd VIC 3161,$340 weekly,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
GLEN IRIS 302/770B Toorak Road VIC 3146,"$395pw/$1,716pcm",1,1,1,Apartment / Unit / Flat
MOUNT WAVERLEY 3/112-114 Huntingdale Road VIC 3149,$400,2,1,3,Apartment / Unit / Flat
CLAYTON 20/2 Greenfield Drive VIC 3168,$360,2,1,1,Apartment / Unit / Flat
HUGHESDALE 3/28A Carlisle Crescent VIC 3166,$510,3,1,2,Apartment / Unit / Flat
PRAHRAN 5/327 Dandenong Road VIC 3181,$585 per week,2,2,1,Apartment / Unit / Flat
PRAHRAN 2/22 Ellesmere Road VIC 3181,$500.00,2,1,1,Apartment / Unit / Flat
SANDRINGHAM 3/188 Bay Road VIC 3191,$630 pw,3,1,2,Apartment / Unit / Flat
RICHMOND 301/27 Dickmann Street VIC 3121,$600 per week,2,2,0,Apartment / Unit / Flat
NORTH MELBOURNE 4/19 Chapman Street VIC 3051,$380 per week,1,1,2,Apartment / Unit / Flat
PORT MELBOURNE 503/147 Beach Street VIC 3207,"$1,100 per week",3,2,2,Apartment / Unit / Flat
ARMADALE 13/7 Sutherland Road VIC 3143,$430.00,2,1,1,Apartment / Unit / Flat
RICHMOND 304/27 Dickmann Street VIC 3121,$595 per week,2,2,0,Apartment / Unit / Flat
CAULFIELD NORTH 1/41 Kooyong Rd VIC 3161,$720 weekly,3,1,2,Apartment / Unit / Flat
NORTH MELBOURNE 416/188 Peel Street VIC 3051,$250 PW / $1086 PCM,0,1,0,Studio
BRUNSWICK 116/288 Albert Street VIC 3056,$350 per week,1,1,0,Apartment / Unit / Flat
TOORAK 21/425 Toorak Road VIC 3142,$600.00,3,1,1,Apartment / Unit / Flat
CAULFIELD NORTH 108/67-77 Hawthorn Road VIC 3161,$520 per week,2,2,1,Apartment / Unit / Flat
ST KILDA 13/2A Robe Street VIC 3182,$675 pw,3,1,2,Apartment / Unit / Flat
ST KILDA 306/198 St. Kilda Road VIC 3182,$350 per week,1,1,0,Apartment / Unit / Flat
MITCHAM 2/8 Rupert Street VIC 3132,$360 per week,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
CARLTON 10/21 University Street VIC 3053,$525,2,1,1,Apartment / Unit / Flat
HUGHESDALE 203/59-63 Warrigal Road VIC 3166,$480,2,2,1,Apartment / Unit / Flat
CAULFIELD NORTH 3/31 Wanda Road VIC 3161,$375 per week,2,1,0,Apartment / Unit / Flat
MALVERN 314/14 Elizabeth Street VIC 3144,$650 per week,2,2,1,Apartment / Unit / Flat
BOX HILL 205/6-8 Wellington Road VIC 3128,$400 per week,2,1,1,Apartment / Unit / Flat
ELSTERNWICK 4/44 Clarence Street VIC 3185,$350.00,1,1,1,Apartment / Unit / Flat
ST KILDA 3/16 Eildon Road VIC 3182,$575.00,3,1,0,Apartment / Unit / Flat
CAULFIELD 11/8 Tattenham Street VIC 3162,$330.00,2,1,1,Apartment / Unit / Flat
OAKLEIGH EAST 3/1 Coane Street VIC 3166,$400,2,1,1,Apartment / Unit / Flat
MELBOURNE 1202/31 Spring Street VIC 3000,$570.00,2,1,1,Apartment / Unit / Flat
MCKINNON G02/236 Jasper Road VIC 3204,$550.00,2,2,1,Apartment / Unit / Flat
TOORAK 2/12 Chastleton Avenue VIC 3142,$460.00 Per Week,2,1,1,Apartment / Unit / Flat
"KENSINGTON 104/71-89 Hobsons
Road VIC 3031",$375 per week,1,1,1,Apartment / Unit / Flat
SOUTHBANK 2902/250 City Road VIC 3006,$450 per week,1,1,0,Apartment / Unit / Flat
TOORAK 4/24 Lascelles Avenue VIC 3142,$850 Per Week pw,2,2,1,Apartment / Unit / Flat
PRAHRAN G04/652 High Street VIC 3181,$625 per week,2,2,1,Apartment / Unit / Flat
SOUTH MELBOURNE 511/37-39 Park Street VIC 3205,$600 per week,2,2,1,Apartment / Unit / Flat
MELBOURNE 4203/35 Spring St VIC 3004,"$4,500.00",3,2,4,Apartment / Unit / Flat
ABBOTSFORD 608/627 Victoria Street VIC 3067,$450 per week,1,1,0,Apartment / Unit / Flat
CAULFIELD NORTH 10/113 Eskdale Road VIC 3161,$320 per week,1,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
WODONGA 4/25 Melrose Drive VIC 3690,$300 per week,2,1,1,Apartment / Unit / Flat
RICHMOND 3/17 Moorhouse Street VIC 3121,$650 per week,2,2,1,Apartment / Unit / Flat
ST KILDA 39/220 Barkly Street VIC 3182,$800 per week,3,2,1,Apartment / Unit / Flat
PASCOE VALE 1/255 Derby Street VIC 3044,$440,2,1,1,Apartment / Unit / Flat
ST KILDA WEST 9/26 Loch Street VIC 3182,$495.00,2,1,1,Apartment / Unit / Flat
CARNEGIE 257 Koornang Road VIC 3163,$650 per week,3,2,2,Apartment / Unit / Flat
ST KILDA 1302/14-16 The Esplanade VIC 3182,"$3,200",2,3,2,Apartment / Unit / Flat
EAST MELBOURNE 18/29 George Street VIC 3002,$350 per week,1,1,0,Apartment / Unit / Flat
MALVERN EAST 4/65 Paxton Street VIC 3145,$420.00,2,1,1,Apartment / Unit / Flat
ST KILDA 2/16 Vale St VIC 3182,$320 weekly,1,1,1,Apartment / Unit / Flat
MURRUMBEENA 2/17 Railway Parade VIC 3163,$360 per week,1,1,1,Apartment / Unit / Flat
WINDSOR 22/174 Peel Street VIC 3181,$570 per week,2,2,1,Apartment / Unit / Flat
SOUTH YARRA 9/21 Rockley Road VIC 3141,$400.00,1,1,1,Apartment / Unit / Flat
GLEN HUNTLY 3/4 Beverley Street VIC 3163,$450 per week,2,1,2,Apartment / Unit / Flat
HAWTHORN EAST 2/31-33 Caroline Street VIC 3123,$370 per week,2,1,1,Apartment / Unit / Flat
MELBOURNE 1011/77 Queens Road VIC 3004,$590,2,2,1,Apartment / Unit / Flat
SOUTH MELBOURNE 311/39 Park Street VIC 3205,$600 per week,2,2,1,Apartment / Unit / Flat
ARMADALE 19/60 Wattletree Road VIC 3143,$825 Per Week,3,2,2,Apartment / Unit / Flat
CARLTON 504/740 Swanston Street VIC 3053,$350 per week,0,1,0,Studio
GLEN IRIS 4/17 Hope Street VIC 3146,$450 per week,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
BENTLEIGH EAST 2/45 Browns Road VIC 3165,$420.00,1,1,1,Apartment / Unit / Flat
