,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
937,KNOXCI8579,Kings Park Reserve,Willow,UPPER FERNTREE GULLY,3156.0,-37.895894,145.300602,Grass," Willow Road, UPPER FERNTREE GULLY 3156",74 D6
938,KNOXCI8588,Knox Park Sporting Complex,Bunjil,KNOXFIELD,3180.0,-37.897447,145.258312,Synthetic Running Track," Bunjil Way, KNOXFIELD 3180",73 D7
939,KNOXCI8541,Batterham Reserve,Miller,THE BASIN,3154.0,-37.854228,145.301144,Grass," Miller Road, THE BASIN 3154",65 D7
940,KNOXCI8546,Benedikt Reserve,Benedikt,SCORESBY,3179.0,-37.892945,145.236377,Grass," Benedikt Court, SCORESBY 3179",72 J6
941,KNOXCI8552,Carrington Park Reserve,Ferntree Gully,KNOXFIELD,3180.0,-37.89623,145.243935,Grass," Ferntree Gully Road, KNOXFIELD 3180",73 A6
942,KNOXCI8554,Chandler Park Reserve,Chandler,BORONIA,3155.0,-37.860864,145.290982,Grass," Chandler Road, BORONIA 3155",65 B9
943,KNOXCI11074,Dobson Park Reserve,Dorset,FERNTREE GULLY,3156.0,-37.877866,145.285869,Grass," Dorset Road, FERNTREE GULLY 3156",
944,KNOXCI8560,Eildon Park Reserve,Eildon,ROWVILLE,3178.0,-37.918433,145.252051,Grass," Eildon Parade, ROWVILLE 3178",73 C12
945,KNOXCI8562,Fairpark Reserve,Manuka,FERNTREE GULLY,3156.0,-37.868789,145.263283,Grass," Manuka Drive, FERNTREE GULLY 3156",64 E11
946,KNOXCI8583,Knox Gardens Reserve,Argyle ,WANTIRNA SOUTH,3152.0,-37.881089,145.226664,Grass," Argyle  Way, WANTIRNA SOUTH 3152",72 G2
947,KNOXCI8591,Lakesfield Reserve,Lakesfield,LYSTERFIELD,3156.0,-37.912384,145.278083,Grass," Lakesfield Drive, LYSTERFIELD 3156",73 J11
948,KNOXCI8593,Lewis Park Reserve,Lewis,WANTIRNA SOUTH,3152.0,-37.865222,145.246971,Grass," Lewis Road, WANTIRNA SOUTH 3152",64 B10
949,KNOXCI8594,Liberty Avenue Reserve,Liberty,ROWVILLE,3178.0,-37.93122,145.242051,Grass," Liberty Avenue, ROWVILLE 3178",82 A4
950,KNOXCI8543,Marie Wallace Bayswater Park,Bayswater,BAYSWATER,3153.0,-37.837551,145.269533,Grass," Bayswater Road, BAYSWATER 3153",64 G3
951,KNOXCI8597,Miller Park Reserve,Mountain,THE BASIN,3154.0,-37.847385,145.30611,Grass," Mountain Highway, THE BASIN 3154",65 E5
952,KNOXCI8603,Pickett Reserve,Commercial,FERNTREE GULLY,3156.0,-37.881457,145.276892,Grass," Commercial Road, FERNTREE GULLY 3156",73 H2
953,KNOXCI8607,Rowville Recreation Reserve,Stud,ROWVILLE,3178.0,-37.943862,145.231053,Grass," Stud Road, ROWVILLE 3178",81 H7
954,KNOXCI8561,Scoresby Recreation Reserve (Exner Reserve),Stud,SCORESBY,3179.0,-37.897398,145.230703,Grass," Stud Road, SCORESBY 3179",72 H7
955,KNOXCI8612,Stud Park Reserve,Fulham,ROWVILLE,3178.0,-37.921134,145.239225,Grass," Fulham Road, ROWVILLE 3178",81 K1
956,KNOXCI8617,Tormore Reserve,Tormore,BORONIA,3155.0,-37.860161,145.279738,Grass," Tormore Road, BORONIA 3155",64 J9
957,KNOXCI8618,Walker Reserve,Tyner,WANTIRNA SOUTH,3152.0,-37.873306,145.239168,Grass," Tyner Road, WANTIRNA SOUTH 3152",63 K12
958,KNOXCI8563,Wally Tew Reserve,Brenock Park,FERNTREE GULLY,3156.0,-37.891451,145.292659,Grass," Brenock Park Drive, FERNTREE GULLY 3156",74 B5
959,KNOXCI8619,Wantirna Reserve,Mountain,WANTIRNA,3152.0,-37.857561,145.210701,Grass," Mountain Highway, WANTIRNA 3152",63 C8
960,KNOXCI8623,Windermere Reserve,Windermere,FERNTREE GULLY,3156.0,-37.896963,145.26341,Grass," Windermere Drive, FERNTREE GULLY 3156",73 E6
961,KNOXCI8570,Gilbert Park Reserve,Forbes,KNOXFIELD,3180.0,-37.896456,145.250739,Grass," Forbes Close, KNOXFIELD 3180",73 C6
962,KNOXCI8553,Carrington Park Leisure Centre,O'Connor,KNOXFIELD,3180.0,-37.895309,145.242961,,"20 O'Connor Road, KNOXFIELD 3180",73 A6
963,KNOXCI8587,Knox Park Reserve,Bunjil,KNOXFIELD,3180.0,-37.894516,145.257765,," Bunjil Way, KNOXFIELD 3180",73 D6
964,KNOXCI8555,Colchester Reserve,Colchester,BORONIA,3155.0,-37.839933,145.302088,Synthetic Pitch," Colchester Road, BORONIA 3155",65 E3
965,KNOXCI8571,Gilmour Park Reserve,Ferndale,UPPER FERNTREE GULLY,3156.0,-37.903201,145.308687,Synthetic Pitch," Ferndale Road, UPPER FERNTREE GULLY 3156",74 E8
966,KNOXCI8576,Guy Turner Reserve,Amber,BAYSWATER,3153.0,-37.848192,145.252939,Synthetic Pitch," Amber Street, BAYSWATER 3153",64 C5
967,KNOXCI8577,H.V Jones Reserve,Kingston,FERNTREE GULLY,3156.0,-37.890845,145.269907,Synthetic Pitch," Kingston Street, FERNTREE GULLY 3156",73 G5
968,KNOXCI11076,Karoo Road Reserve,Karoo,,,-37.905699,145.261866,Synthetic Pitch," Karoo Road,  ",
969,KNOXCI8592,Llewellyn Park Reserve,Fonteyn,WANTIRNA SOUTH,3152.0,-37.883427,145.218192,Synthetic Pitch," Fonteyn Drive, WANTIRNA SOUTH 3152",72 E3
970,KNOXCI8598,Milpera Reserve,Milpera,WANTIRNA,3152.0,-37.860845,145.218478,Synthetic Pitch," Milpera Crescent, WANTIRNA 3152",63 E9
971,KNOXCI8602,Parkridge Reserve,Dandelion,ROWVILLE,3178.0,-37.91572,145.265583,Synthetic Pitch," Dandelion Drive, ROWVILLE 3178",73 F12
972,KNOXCI8609,Schultz Reserve,Kingloch,WANTIRNA,3152.0,-37.848833,145.237506,Synthetic Pitch," Kingloch Parade, WANTIRNA 3152",63 J6
973,KNOXCI8613,Talaskia Reserve,Talaskia,UPPER FERNTREE GULLY,3156.0,-37.897205,145.314823,Synthetic Pitch," Talaskia Road, UPPER FERNTREE GULLY 3156",74 G7
974,KNOXCI8615,Templeton Reserve,Templeton,WANTIRNA,3152.0,-37.860365,145.225888,Synthetic Pitch," Templeton Street, WANTIRNA 3152",63 G9
975,KNOXCI5554,Knox Park Squash Centre,James,BAYSWATER,3153.0,-37.84025,145.265138,,"3 James Street, BAYSWATER 3153",
976,KNOXCI8559,Egan Lee Reserve,Wallace,KNOXFIELD,3180.0,-37.883019,145.247276,Grass," Wallace Road, KNOXFIELD 3180",73 A3
977,KNOXCI8551,Boronia Reserve Public Tennis Courts,Park,BORONIA,3155.0,-37.864729,145.285137,Asphalt," Park Crescent, BORONIA 3155",64 K10
978,KNOXCI8556,Coleman Road Reserve Tennis Courts,Coleman,WANTIRNA SOUTH,3152.0,-37.861206,145.25303,Asphalt," Coleman Road, WANTIRNA SOUTH 3152",64 C9
979,KNOXCI8567,Flamingo Reserve,Merryn,WANTIRNA SOUTH,3152.0,-37.868512,145.222872,Asphalt," Merryn Grove, WANTIRNA SOUTH 3152",63 F11
980,KNOXCI8605,Reta Matthews Reserve,Burke,FERNTREE GULLY,3178.0,-37.868847,145.277379,Clay," Burke Road, FERNTREE GULLY 3178",64 J11
981,LATROB11445,Toners Lane Reserve,toners,MORWELL,3840.0,-38.23046,146.388199,Outdoor Archery," toners Lane, MORWELL 3840",698 J4
982,LATROB11411,Harold Preston Reserve,Davidson,TRARALGON,3844.0,-38.189491,146.539912,Grass Running Track," Davidson street, TRARALGON 3844",696 H4
983,LATROB11389,Apex Park,Gilmour,TRARALGON,3844.0,-38.189769,146.521942,Grass," Gilmour street, TRARALGON 3844",696 E5
984,LATROB11392,Boolarra Recreation Reserve,Park,BOOLARRA,3870.0,-38.370484,146.275732,Grass," Park Street, BOOLARRA 3870",698 C2
985,LATROB11395,Catterick Crescent Reserve,Catterick,TRARALGON,3844.0,-38.199924,146.516974,Grass," Catterick cresent, TRARALGON 3844",696 E7
986,LATROB11401,Duncan Cameron Reserve,Francis,TRARALGON,3844.0,-38.201712,146.530799,Grass," Francis street, TRARALGON 3844",696 G7
987,LATROB11405,Gaskin Park Stadium,Manning,CHURCHILL,3842.0,-38.309041,146.40822,Grass," Manning Drive, CHURCHILL 3842",702 B5
988,LATROB11410,Glengarry Recreation Reserve,Cairnbrook,GLENGARRY,3240.0,-38.126329,146.570051,Grass," Cairnbrook Road, GLENGARRY 3240",702 J10
989,LATROB11415,Joe Tabuteau Reserve,Waterloo,MOE,3825.0,-38.175182,146.253599,Grass," Waterloo Road, MOE 3825",700 D4
990,LATROB11470,Keegan St Reserve,Keegan,MORWELL,3840.0,-38.241848,146.391379,Grass," Keegan Street, MORWELL 3840",699 K7
991,LATROB11436,Morwell Recreation Reserve,Travers,MORWELL,3840.0,-38.241341,146.390751,Grass," Travers street, MORWELL 3840",699 K7
992,LATROB11438,"Northern Reserve, Morwell",Holmes,MORWELL,3840.0,-38.230258,146.398498,Grass," Holmes Road, MORWELL 3840",699 M5
993,LATROB11439,"Northern Reserve, Newborough",Southwell,NEWBOROUGH,3825.0,-38.174789,146.297636,Grass," Southwell avenue, NEWBOROUGH 3825",701 L4
994,LATROB11442,Ronald Reserve,Vary,MORWELL,3840.0,-38.231148,146.422945,Grass," Vary street, MORWELL 3840",699Q5
995,LATROB11443,Ted Summerton Reserve,Worth,MOE,3825.0,-38.182688,146.256619,Grass," Worth Cresent, MOE 3825",700 D6
996,LATROB11454,Traralgon Recreation Reserve and show grounds,whittakers,TRARALGON,3844.0,-38.199178,146.545612,Grass," whittakers Road, TRARALGON 3844",696 J6
997,LATROB11459,Tyers Recreation Reserve,main,TYERS,3844.0,-38.150993,146.4801,Grass," main Road, TYERS 3844",97 J4
998,LATROB11469,Yinnar Recreation Reserve,Jumbuk,YINNAR,3869.0,-38.32798,146.339288,Grass," Jumbuk Road, YINNAR 3869",701 U4
999,LATROB11455,Traralgon South Recreation Reserve,Cats,TRARALGON,3844.0,-38.29567,146.539457,Wooden Flooring," Cats Drive, TRARALGON 3844",98 A6
1000,LATROB11388,Andrews Park West,Birch,CHURCHILL,3842.0,-38.302906,146.412945,Grass," Birch Drive, CHURCHILL 3842",702 B3
1001,LATROB11417,Kevin Lythgo Park,Gathercole,TRARALGON,3844.0,-38.207432,146.551356,Grass," Gathercole Drive, TRARALGON 3844",696 L8
1002,LATROB11460,W.H. Burrage Reserve,John Field,NEWBOROUGH,3825.0,-38.181545,146.290571,Grass," John Field Drive, NEWBOROUGH 3825",700 K5
1003,LATROB11408,Glendonald Park,Amaroo,CHURCHILL,3842.0,-38.319457,146.423086,Asphalt," Amaroo Drive, CHURCHILL 3842",702 D6
1004,LATROB11393,Boolarra Skate Park,Christan,BOOLARRA,3870.0,-38.377693,146.274829,," Christan Street, BOOLARRA 3870",698 C3
1005,LATROB11434,Morwell BMX & Skate Park,Hannah,MORWELL,3840.0,-38.222883,146.416425,," Hannah street, MORWELL 3840",699 O3
1006,LATROB11399,Crinigan Road South Reserve,Crinigan,MORWELL,3840.0,-38.220025,146.430518,Turf Pitch," Crinigan Road, MORWELL 3840",699 R3
1007,LATROB11431,Monash Reserve,Monash,NEWBOROUGH,3825.0,-38.183139,146.299106,Synthetic Pitch," Monash Road, NEWBOROUGH 3825",701 M6
1008,LATROB11448,Toongabbie Recreation Reserve,heywood,TOONGABBIE,3856.0,-38.061402,146.630286,Turf Pitch," heywood street, TOONGABBIE 3856",703 N3
1009,LATROB11413,Hubert Osborne Reserve,Breed,TRARALGON,3844.0,-38.194622,146.532134,Grass," Breed street, TRARALGON 3844",696 G3
1010,LATROB5525,Memorial Park,Park,BOOLARRA,3870.0,-38.372177,146.274708,," Park Road, BOOLARRA 3870",
1011,LATROB5526,Moe Equestrian Park,Saviges,MOE,3825.0,-38.172114,146.25174,,"8 Saviges Road, MOE 3825",
1012,LATROB5527,Toners Lane Reserve,Toners,MORWELL,3840.0,-38.227344,146.380898,," Toners Lane, MORWELL 3840",
1013,LATROB11402,Energy Park Complex (Motocross),Coach,YALLOURN,3825.0,-38.187425,146.317329,," Coach Road, YALLOURN 3825",97 G4
1014,LATROB11422,Loy Yang Park (Motocross track),Traralgon creek,TRARALGON SOUTH,3844.0,-38.27415,146.5506,," Traralgon creek Road, TRARALGON SOUTH 3844",98 A6
1015,LATROB11385,Agnes Brereton Park,Breed,TRARALGON,3844.0,-38.188367,146.535473,Asphalt," Breed street, TRARALGON 3844",696 H4
1016,LATROB11428,Moe Netball Park,saviges,MOE,3825.0,-38.171479,146.253483,Asphalt," saviges Road, MOE 3825",700 D3
1017,LATROB11398,Churchill Skate Park,phillip,CHURCHILL,3842.0,-38.312622,146.422422,,"10 phillip Parade, CHURCHILL 3842",702 D5
1018,LATROB11430,Moe Skate Park,george,MOE,3825.0,-38.176784,146.26421,," george street, MOE 3825",700 E4
1019,LATROB11412,Hazelwood South Reserve,Tramway,CHURCHILL,3842.0,-38.296457,146.42078,Grass," Tramway Road, CHURCHILL 3842",702 E2
1020,LATROB11440,Olympic Park,Keith,MOE,3825.0,-38.182603,146.264312,Grass," Keith avenue, MOE 3825",700 F6
1021,LATROB11471,W.H. Corrigan Reserve,Torres,NEWBOROUGH,3825.0,-38.184204,146.298768,Grass," Torres Street, NEWBOROUGH 3825",701 M6
1022,LATROB11404,Flynn Recreation Reserve,Flynns creek,FLYNN,,-38.171286,146.692685,Asphalt," Flynns creek road, FLYNN ",98 C5
1023,LODDON12583,Boort Park,Malone,BOORT,3537.0,-36.108952,143.730151,Grass," Malone Street, BOORT 3537",593 O8
1024,LODDON12586,Bridegwater Recreation Reserve,Calder,BRIDGEWATER ON LODDON,3516.0,-36.605952,143.944612,Grass," Calder Highway, BRIDGEWATER ON LODDON 3516",594 D10
1025,LODDON12590,Calivil Recreation Reserve,Prairie West,CALIVIL,3573.0,-36.30003,144.071939,Grass," Prairie West Road, CALIVIL 3573",30 C6
1026,LODDON12593,Donaldson Park Wedderburn,Godfrey,WEDDERBURN,3518.0,-36.419306,143.615401,Grass," Godfrey Street, WEDDERBURN 3518",593 S4
1027,LODDON12603,Mitchell Park,Gladfield,PYRAMID HILLS,3575.0,-36.054545,144.108139,Grass," Gladfield Road, PYRAMID HILLS 3575",592 A10
1028,LODDON12605,Mitiamo Recreation Reserve,Echuca-Mitiamo,MITIAMO,3573.0,-36.211645,144.236642,Grass," Echuca-Mitiamo Road, MITIAMO 3573",30 E5
1029,LODDON12607,Newbridge Recreation Reserve,Wimmera,NEWBRIDGE,3551.0,-36.738567,143.904929,Grass," Wimmera Highway, NEWBRIDGE 3551",43 G5
1030,LODDON12614,Serpentine Recreation Reserve,Back,SERPENTINE,3517.0,-36.408414,143.970818,Grass," Back Street, SERPENTINE 3517",594 H9
1031,LODDON12592,Dingee Recreation Reserve,Dingee,DINGEE,3571.0,-36.370064,144.239484,Turf Pitch," Dingee Road, DINGEE 3571",30 E7
1032,LODDON12616,Tarnagulla Historical Reserve,Wayman,TARNAGULLA,3551.0,-36.775258,143.828504,Synthetic Pitch," Wayman Street, TARNAGULLA 3551",592 J11
1033,LODDON11356,Inglewood-Powlett Reserve,Inglewood-Powlett ,POWLETT PLAINS,3517.0,-36.481795,143.857693,," Inglewood-Powlett  Road, POWLETT PLAINS 3517",
1034,MACEDO10960,Ross Watt Recreation Reserve,Station,NEW GISBORNE,3438.0,-37.465866,144.595836,," Station Road, NEW GISBORNE 3438",636 E3
1035,MACEDO10932,Kyneton Showgrounds Recreation Reserve,Mollison,KYNETON,3444.0,-37.243651,144.455822,Grass Running Track,"184-194 Mollison Street, KYNETON 3444",632 d4
1036,MACEDO10954,Woodend Racecourse Reserve,Forest,WOODEND,3442.0,-37.352449,144.520671,Grass Running Track,"1-29 Forest Street, WOODEND 3442",633 o4
1037,MACEDO10916,Bullengarook Recreation Reserve,Bacchus Marsh,BULLENGAROOK,3437.0,-37.484892,144.51989,Grass,"683 Bacchus Marsh Road, BULLENGAROOK 3437",60 a9
1038,MACEDO10917,Clarkefield Recreation Reserve,Station,CLARKEFIELD,3430.0,-37.484582,144.749561,Grass,"33 Station Street, CLARKEFIELD 3430",60 d9
1039,MACEDO10920,Gardiner Reserve,Hamilton,GISBORNE,3437.0,-37.486771,144.59308,Grass,"8 Hamilton Street, GISBORNE 3437",636 d7
1040,MACEDO10926,JD Clifford Reserve,Greene,MACEDON,3440.0,-37.420163,144.559488,Grass,"55 Greene Street, MACEDON 3440",634 d9
1041,MACEDO10938,Lancefield Park,Chauncey,LANCEFIELD,3435.0,-37.2805,144.724182,Grass,"69 Chauncey Street, LANCEFIELD 3435",635 n3
1042,MACEDO10944,Riddells Creek Recreation Reserve,Sutherlands,RIDDELLS CREEK,3431.0,-37.461968,144.684084,Grass,"32 Sutherlands Road, RIDDELLS CREEK 3431",635 s11
1043,MACEDO10948,Romsey Recreation Reserve,Park,ROMSEY,3434.0,-37.353095,144.750483,Grass,"20 Park Lane, ROMSEY 3434",637 s4
1044,MACEDO10949,Sankey Reserve,Aitken,GISBORNE,3437.0,-37.483089,144.593485,Grass,"7 Aitken Street, GISBORNE 3437",636 d6
1045,MACEDO10950,Tony Clarke Reserve,Waterfalls,MACEDON,3440.0,-37.417401,144.5727,Grass,"37 Waterfalls Road, MACEDON 3440",634 f8
1046,MACEDO10951,Tylden Recreation Reserve,Lowe,TYLDEN,3444.0,-37.324074,144.409507,Grass,"1 Lowe Street, TYLDEN 3444",59 h7
1047,MACEDO10961,Hanging Rock Reserve,South Rock,WOODEND,3442.0,-37.335764,144.598687,," South Rock Road, WOODEND 3442",60 B7
1048,MACEDO10959,Barringo Recreation Reserve,Shannons,MOUNT MACEDON,3442.0,-37.42006,144.626331,," Shannons Road, MOUNT MACEDON 3442",60 B8
1049,MACEDO10956,IR Robertson Recreation Reserve,Couanglat,GISBORNE SOUTH,3437.0,-37.539304,144.606018,," Couanglat Road, GISBORNE SOUTH 3437",78 B2
1050,MACEDO11359,Newbury Reserve,Blackwood ,NEWBURY,3458.0,-37.411943,144.283632,," Blackwood  Road, NEWBURY 3458",
1051,MACEDO11360,Racecourse Reserve,Forest,WOODEND,3442.0,-37.353034,144.523478,," Forest Street, WOODEND 3442",
1052,MACEDO10958,Rollinson Reserve,Redesdale,KYNETON,3444.0,-37.22253,144.463475,," Redesdale Road, KYNETON 3444",59 H5
1053,MACEDO10957,Gilligan Recreation Reserve,Millets,GISBORNE SOUTH,3437.0,-37.555718,144.638552,"Artificial Turf, Hard Court"," Millets Road, GISBORNE SOUTH 3437",78 B2
1054,MANNIN10989,Bulleen Park ,Bulleen ,BULLEEN,3105.0,-37.773844,145.074054,Outdoor Archery," Bulleen  Road, BULLEEN 3105",32 C9
1055,MANNIN11021,Rieschiecks Reserve ,George,EAST DONCASTER,3109.0,-37.779388,145.147015,Synthetic Running Track," George Street, EAST DONCASTER 3109",33 F11
1056,MANNIN10991,Colman Park ,Croydon ,SOUTH WARRANDYTE,3134.0,-37.766266,145.237667,Grass,"64-76 Croydon  Road, SOUTH WARRANDYTE 3134",35 K7
1057,MANNIN10996,Domeney Reserve ,Knees,PARK ORCHARDS,3114.0,-37.774361,145.218816,Grass," Knees Road, PARK ORCHARDS 3114",35 F10
1058,MANNIN11000,Doncaster Reserve ,Leeds ,EAST DONCASTER,3109.0,-37.788628,145.151316,Grass," Leeds  Street, EAST DONCASTER 3109",47 K1
1059,MANNIN11002,Donvale Reserve ,Mitcham,DONVALE,3111.0,-37.79443,145.175822,Grass," Mitcham Road, DONVALE 3111",48 F3
1060,MANNIN11012,Koonung Park ,Furneax,BLACKBURN NORTH,3130.0,-37.778417,145.087885,Grass," Furneax Grove, BLACKBURN NORTH 3130",32 F10
1061,MANNIN11022,Schramms Reserve ,JJ Tully,DONCASTER,3108.0,-37.782533,145.133636,Grass," JJ Tully Drive, DONCASTER 3108",33 F11
1062,MANNIN11023,Serpells Community Reserve ,Burleigh ,TEMPLESTOWE,3106.0,-37.76999,145.152431,Grass," Burleigh  Drive, TEMPLESTOWE 3106",34 A8
1063,MANNIN11024,Stintons Reserve ,Stintons ,PARK ORCHARDS,3114.0,-37.767674,145.204295,Grass," Stintons  Road, PARK ORCHARDS 3114",35 B7
1064,MANNIN11025,Ted Ajani Reserve ,Thompsons,LOWER TEMPLESTOWE ,3107.0,-37.768042,145.106722,Grass," Thompsons Road, LOWER TEMPLESTOWE  3107",32 K8
1065,MANNIN11029,Templestowe Reserve ,Hawtin,TEMPLESTOWE,3106.0,-37.754361,145.13734,Grass," Hawtin Street, TEMPLESTOWE 3106",33 G4
1066,MANNIN11031,Timber Ridge Reserve ,Marianne,DONCASTER,3108.0,-37.776171,145.106747,Grass," Marianne Way, DONCASTER 3108",32 K10
1067,MANNIN11032,Warrandyte Reserve ,Taroona,WARRANDYTE,3113.0,-37.745651,145.208599,Grass," Taroona Avenue, WARRANDYTE 3113",35 C1
1068,MANNIN11034,Wilsons Road Reserve ,Wilsons,DONCASTER,3108.0,-37.791593,145.110164,Grass," Wilsons Road, DONCASTER 3108",47 A2
1069,MANNIN11037,Zerbes Reserve ,Saxonwood,EAST DONCASTER,3109.0,-37.778358,145.160145,Grass," Saxonwood Drive, EAST DONCASTER 3109",34 B10
1070,MANNIN10994,Deep Creek Reserve,Warrandyte ,EAST DONCASTER,3109.0,-37.75117,145.174676,Grass," Warrandyte  Road, EAST DONCASTER 3109",35 A2
1071,MANNIN11018,Park Orchards Community Centre,Bowmore,PARK ORCHARDS,3114.0,-37.778933,145.215429,Wooden Gymnasium," Bowmore Avenue, PARK ORCHARDS 3114",35 E11
1072,MANNIN11035,Wonga Park Reserve ,Launders,WONGA PARK,3115.0,-37.739211,145.267184,Dirt," Launders Avenue, WONGA PARK 3115",24 F11
1073,MANNIN10987,Boronia Grove Reserve,Leeds ,EAST DONCASTER,3109.0,-37.799118,145.152792,Synthetic Pitch," Leeds  Street, EAST DONCASTER 3109",47 K4
1074,MANNIN10990,Burgundy Drive Reserve ,Burgundy,DONCASTER,3108.0,-37.779498,145.118803,Concrete Pitch," Burgundy Drive, DONCASTER 3108",33 C11
1075,MANNIN11361,Buck Reserve,Reynolds,DONVALE,3111.0,-37.766492,145.186757,," Reynolds Road, DONVALE 3111",
1076,MANNIN11016,Mullum Mullum Reserve ,Springvale,DONVALE,3111.0,-37.767084,145.184409,Artificial Turf," Springvale Road, DONVALE 3111",34 H7
1077,MANNIN10985,Anderson Park,Andersons Creek ,DONVALE,3111.0,-37.765054,145.170166,Grass," Andersons Creek  Road, DONVALE 3111",34 D9
1078,MANNIN11017,Park Avenue Reserve ,Parker,DONCASTER,3108.0,-37.784724,145.101257,Grass," Parker Avenue, DONCASTER 3108",32 J12
1079,MANNIN11020,Petty's Reserve,Reynolds,TEMPLESTOWE,3106.0,-37.760723,145.151832,Grass," Reynolds Road, TEMPLESTOWE 3106",33 K5
1080,MANNIN11019,Park Orchards Reserve  ,Granard,PARK ORCHARDS,3114.0,-37.778469,145.21406,Artificial Turf," Granard Avenue, PARK ORCHARDS 3114",35 D10
1081,MANSFI11077,Lords Reserve,Victoria,MANSFIELD,3722.0,-37.056685,146.083485,Grass Running Track," Victoria Street, MANSFIELD 3722",679 O5
1082,MANSFI11075,Bonnie Doon Recreation Reserve,Wilson,BONNIE DOON,3720.0,-37.024063,145.860199,Grass," Wilson Street, BONNIE DOON 3720",62 F2
1083,MANSFI11080,Mansfield recreation reserve,Highett,MANSFIELD,3722.0,-37.054086,146.085921,Grass," Highett Street, MANSFIELD 3722",679 P4
1084,MANSFI11076,Botanic Park,Highett,MANSFIELD,3722.0,-37.052298,146.09534,Synthetic Pitch," Highett Street, MANSFIELD 3722",679 P4
1085,MANSFI11085,Merton Recreation Reserve,Euroa-Mansfield,MERTON,3715.0,-36.972589,145.707149,Synthetic Pitch," Euroa-Mansfield Road, MERTON 3715",62 D1
1086,MANSFI11086,Tolmie Recreation reserve,Altmans,TOLMIE,3723.0,-36.934244,146.237358,Artificial Turf," Altmans Road, TOLMIE 3723",48 E8
1087,MARIBY8478,Pennell Reserve,Burke,BRAYBROOK,3019.0,-37.776336,144.85114,," Burke Street, BRAYBROOK 3019",27 B10
1088,MARIBY8452,Dobson Reserve,Corner Churchill Ave and Montgomery,MAIDSTONE,3012.0,-37.787463,144.866889,Grass," Corner Churchill Ave and Montgomery Street, MAIDSTONE 3012",41 F1
1089,MARIBY8462,Hanmer Reserve,Harris,YARRAVILLE,3013.0,-37.812247,144.899087,Grass," Harris Street, YARRAVILLE 3013",42 C7
1090,MARIBY8463,Hansen Reserve,Roberts,WEST FOOTSCRAY,3012.0,-37.803852,144.872795,Grass," Roberts Street, WEST FOOTSCRAY 3012",41 G5
1091,MARIBY8467,Kevin Shorten Reserve,Blandford,FOOTSCRAY,3011.0,-37.794854,144.878587,Grass," Blandford Street, FOOTSCRAY 3011",41 H3
1092,MARIBY8468,Kinder Smith Reserve,Lily,BRAYBROOK,3019.0,-37.784164,144.849597,Grass," Lily Street, BRAYBROOK 3019",27 B12
1093,MARIBY8473,Maribyrnong Reserve,Hortense,MARIBYRNONG,3032.0,-37.767854,144.895456,Grass," Hortense Street, MARIBYRNONG 3032",28 B7
1094,MARIBY8475,McIvor Reserve,Benbow,YARRAVILLE,3013.0,-37.821367,144.86942,Grass," Benbow Street, YARRAVILLE 3013",41 G10
1095,MARIBY8458,Footscray Park Aquatic and Fitness Centre (Vic Uni),Ballarat,FOOTSCRAY,3011.0,-37.792875,144.898001,," Ballarat Road, FOOTSCRAY 3011",42 C2
1096,MARIBY8482,Rogers Reserve,Burns,MAIDSTONE,3012.0,-37.787789,144.873512,Asphalt," Burns Street, MAIDSTONE 3012",41 G1
1097,MARIBY8485,Skinner Reserve,Churchill,BRAYBROOK,3019.0,-37.787315,144.855322,Synthetic," Churchill Avenue, BRAYBROOK 3019",41 C1
1098,MARIBY8448,Angliss Reserve,Roberts,YARRAVILLE,3013.0,-37.817627,144.869826,Turf Pitch," Roberts Street, YARRAVILLE 3013",41 F9
1099,MARIBY8457,Footscray Park,Maribyrnong,FOOTSCRAY,3011.0,-37.792242,144.902017,Concrete Pitch," Maribyrnong Boulevard, FOOTSCRAY 3011",42 D2
1100,MARIBY8464,Henry Turner South Reserve,Farnsworth,FOOTSCRAY,3011.0,-37.79159,144.899676,Turf Pitch," Farnsworth Avenue, FOOTSCRAY 3011",42 C2
1101,MARIBY8481,Robert Barrett Reserve,Rosamond,MARIBYRNONG,3032.0,-37.778339,144.88635,Synthetic Pitch," Rosamond Road, MARIBYRNONG 3032",27 K10
1102,MARIBY8484,Scovell Reserve,Scovell,MAIDSTONE,3012.0,-37.784121,144.877917,Turf Pitch," Scovell Crescent, MAIDSTONE 3012",27 J12
1103,MARIBY8459,Footscray Park Bowling Club,Hoadley,FOOTSCRAY,3011.0,-37.792678,144.896318,Grass," Hoadley Court, FOOTSCRAY 3011",42 C2
1104,MARIBY8466,Johnson Reserve,Oxford,MAIDSTONE,3012.0,-37.792328,144.875439,Grass," Oxford Street, MAIDSTONE 3012",41 H2
1105,MARIBY8450,Chruickshank Park,Francis,YARRAVILLE,3013.0,-37.818041,144.875845,Plexipave," Francis Street, YARRAVILLE 3013",41 H9
1106,MAROON11020,Griff Hunt Reserve,Lyons,CROYDON NORTH,3136.0,-37.765544,145.292259,," Lyons Road, CROYDON NORTH 3136",37 B7
1107,MAROON11037,Proclamation Park,Sylvia,RINGWOOD,3134.0,-37.82845,145.222627,Synthetic Running Track," Sylvia Grove, RINGWOOD 3134",49 F12
