,Unnamed: 0.1,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,2025income,2025house_price,Unnamed: 0,erp_2025,net_internal_migration_2024_25,net_overseas_migration_2024_25,natural_increase_2024_25
132,135,560,BRUNSWICK,2,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
133,136,495,BRUNSWICK,2,2,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
134,137,595,BRUNSWICK,2,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
135,138,525,BRUNSWICK,3,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
136,139,580,BRUNSWICK,3,1,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
137,140,470,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
138,141,640,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
139,142,650,BRUNSWICK,2,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
140,143,950,BRUNSWICK,4,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
141,144,520,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
142,145,730,BRUNSWICK,3,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
143,146,920,BRUNSWICK,3,2,2,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
144,147,385,BRUNSWICK,2,1,1,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
145,148,620,BRUNSWICK,2,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
146,149,565,BRUNSWICK,3,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
147,150,550,BRUNSWICK,4,2,1,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,24242.600000000093,608500.0,135,34589.0,-1090.0999999999767,-1622.1999999999534,43.80000000000291
148,151,450,KINGSBURY,4,2,2,-37.7077,144.5749,1358.8,21132.5,2968.9,4004.5,4093.1,78.4,8395.199999999953,763500.0,216,15470.300000000048,-521.6999999999971,-935.0999999999768,-29.90000000000145
149,153,675,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,9276.400000000023,490800.0,153,12343.900000000023,-426.69999999998254,-750.0999999999767,49.69999999999982
150,154,550,ABBOTSFORD,2,1,2,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,9276.400000000023,490800.0,153,12343.900000000023,-426.69999999998254,-750.0999999999767,49.69999999999982
151,155,625,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,9276.400000000023,490800.0,153,12343.900000000023,-426.69999999998254,-750.0999999999767,49.69999999999982
152,156,900,ABBOTSFORD,3,2,2,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,9276.400000000023,490800.0,153,12343.900000000023,-426.69999999998254,-750.0999999999767,49.69999999999982
153,157,470,ABBOTSFORD,1,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,9276.400000000023,490800.0,153,12343.900000000023,-426.69999999998254,-750.0999999999767,49.69999999999982
154,158,550,NUNAWADING,3,1,1,-37.8275,145.1739,8483.6,954.3,2661.8,3362.5,1515.0,1941.0,8658.0,584000.0,305,13813.799999999988,-434.1999999999971,-383.1000000000058,-27.90000000000145
155,159,690,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
156,160,920,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
157,161,1100,TRARALGON,3,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
158,162,685,TRARALGON,2,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
159,163,560,TRARALGON,2,1,2,-37.846165,144.9873736,10523.8,657.9,785.7,822.6,557.4,1451.8,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
160,164,815,TRARALGON,3,1,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
161,165,610,TRARALGON,2,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
162,166,740,TRARALGON,3,2,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
163,167,1100,TRARALGON,3,2,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
164,169,560,TRARALGON,2,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
165,170,890,TRARALGON,3,1,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
166,171,720,TRARALGON,3,1,3,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
167,172,795,TRARALGON,3,1,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
168,173,600,TRARALGON,2,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
169,174,580,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17649.0,213900.0,23,29793.49999999994,7.5,-129.79999999999563,8.5
170,175,650,PORT MELBOURNE,3,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,12093.5,788200.0,149,18802.5,-310.59999999999854,-627.5,13.099999999998545
171,176,800,PORT MELBOURNE,3,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,12093.5,788200.0,149,18802.5,-310.59999999999854,-627.5,13.099999999998545
172,177,650,PORT MELBOURNE,3,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,12093.5,788200.0,149,18802.5,-310.59999999999854,-627.5,13.099999999998545
173,178,645,PORT MELBOURNE,3,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,12093.5,788200.0,149,18802.5,-310.59999999999854,-627.5,13.099999999998545
174,179,675,PORT MELBOURNE,2,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,12093.5,788200.0,149,18802.5,-310.59999999999854,-627.5,13.099999999998545
175,180,890,PORT MELBOURNE,4,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,12093.5,788200.0,149,18802.5,-310.59999999999854,-627.5,13.099999999998545
176,181,480,PORT MELBOURNE,2,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,12093.5,788200.0,149,18802.5,-310.59999999999854,-627.5,13.099999999998545
177,182,525,NOBLE PARK NORTH,3,1,2,-37.9667,145.1667,5055.3,1369.7,2888.8,0.0,4024.3,779.9,4484.3000000000175,755500.0,341,7992.4000000000015,-272.7000000000044,-148.09999999999854,32.100000000000364
178,183,600,NOBLE PARK NORTH,4,3,2,-37.9667,145.1667,5055.3,1369.7,2888.8,0.0,4024.3,779.9,4484.3000000000175,755500.0,341,7992.4000000000015,-272.7000000000044,-148.09999999999854,32.100000000000364
179,184,680,HUGHESDALE,3,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5419.100000000006,674800.0,63,9203.199999999984,-92.30000000000018,-382.2000000000117,1.7000000000007276
180,185,550,HUGHESDALE,3,1,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5419.100000000006,674800.0,63,9203.199999999984,-92.30000000000018,-382.2000000000117,1.7000000000007276
181,186,675,HUGHESDALE,4,2,3,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5419.100000000006,674800.0,63,9203.199999999984,-92.30000000000018,-382.2000000000117,1.7000000000007276
182,187,650,HUGHESDALE,4,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5419.100000000006,674800.0,63,9203.199999999984,-92.30000000000018,-382.2000000000117,1.7000000000007276
183,188,750,HUGHESDALE,4,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5419.100000000006,674800.0,63,9203.199999999984,-92.30000000000018,-382.2000000000117,1.7000000000007276
184,189,600,BULLEEN,4,2,2,-37.7667,145.0833,1568.6,3243.8,2876.9,3215.4,1767.0,1807.6,7688.200000000012,736800.0,170,12389.899999999994,-161.5,-217.5,-7.200000000000728
185,190,500,BULLEEN,3,1,2,-37.7667,145.0833,1568.6,3243.8,2876.9,3215.4,1767.0,1807.6,7688.200000000012,736800.0,170,12389.899999999994,-161.5,-217.5,-7.200000000000728
186,191,490,KEYSBOROUGH,3,1,4,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,22928.40000000014,741200.0,340,36794.89999999991,-782.5999999999767,-604.0,197.3000000000011
187,192,430,KEYSBOROUGH,3,1,3,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,22928.40000000014,741200.0,340,36794.89999999991,-782.5999999999767,-604.0,197.3000000000011
188,193,570,KEYSBOROUGH,4,2,2,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,22928.40000000014,741200.0,340,36794.89999999991,-782.5999999999767,-604.0,197.3000000000011
189,194,500,SPRINGVALE SOUTH,3,2,2,-37.9827,145.1342,2119.2,5618.6,5753.1,5202.6,307.4,414.5,8268.800000000047,657400.0,343,13639.5,-491.0,-480.6000000000058,-18.299999999999272
190,195,480,SPRINGVALE SOUTH,3,1,3,-37.9827,145.1342,2119.2,5618.6,5753.1,5202.6,307.4,414.5,8268.800000000047,657400.0,343,13639.5,-491.0,-480.6000000000058,-18.299999999999272
191,196,720,BEAUMARIS,3,2,1,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10181.5,819300.0,173,15767.0,38.70000000000027,-268.3999999999942,-52.59999999999855
192,197,1050,BEAUMARIS,4,2,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10181.5,819300.0,173,15767.0,38.70000000000027,-268.3999999999942,-52.59999999999855
193,198,1100,BEAUMARIS,5,2,4,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10181.5,819300.0,173,15767.0,38.70000000000027,-268.3999999999942,-52.59999999999855
194,199,600,BEAUMARIS,3,1,3,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10181.5,819300.0,173,15767.0,38.70000000000027,-268.3999999999942,-52.59999999999855
195,200,895,BEAUMARIS,4,2,2,-37.9722929,145.0357674,7871.0,2761.5,2156.0,2676.1,3330.2,856.4,10181.5,819300.0,173,15767.0,38.70000000000027,-268.3999999999942,-52.59999999999855
196,201,625,BEAUMARIS,3,1,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10181.5,819300.0,173,15767.0,38.70000000000027,-268.3999999999942,-52.59999999999855
197,202,450,BEAUMARIS,2,1,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10181.5,819300.0,173,15767.0,38.70000000000027,-268.3999999999942,-52.59999999999855
198,203,1100,BEAUMARIS,4,3,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10181.5,819300.0,173,15767.0,38.70000000000027,-268.3999999999942,-52.59999999999855
199,204,850,THORNBURY,3,2,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
200,205,1100,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
201,206,905,THORNBURY,3,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
202,207,650,THORNBURY,3,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
203,208,1300,THORNBURY,4,3,3,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
204,209,780,THORNBURY,4,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
205,210,630,THORNBURY,3,2,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
206,211,570,THORNBURY,2,1,4,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
207,212,570,THORNBURY,3,1,2,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
208,213,650,THORNBURY,2,1,2,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
209,214,50,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
210,215,1025,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14800.79999999993,731700.0,138,21938.29999999999,-387.7000000000117,-459.7999999999884,69.0
211,216,750,BRUNSWICK EAST,3,2,2,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,12650.299999999814,555600.0,38,17856.899999999907,83.29999999999563,-744.4000000000233,44.89999999999964
212,218,925,BRUNSWICK EAST,2,2,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,12650.299999999814,555600.0,38,17856.899999999907,83.29999999999563,-744.4000000000233,44.89999999999964
213,219,550,MALVERN EAST,3,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
214,220,950,MALVERN EAST,5,2,3,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
215,221,500,MALVERN EAST,2,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
216,222,580,MALVERN EAST,2,1,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
217,223,470,MALVERN EAST,3,1,4,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
218,224,3500,MALVERN EAST,5,4,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
219,225,450,MALVERN EAST,4,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
220,226,600,MALVERN EAST,2,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
221,227,500,MALVERN EAST,2,2,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
222,228,620,MALVERN EAST,3,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
223,229,1750,MALVERN EAST,5,2,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
224,230,899,MALVERN EAST,5,2,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
225,231,750,MALVERN EAST,3,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16692.800000000047,673400.0,202,26075.600000000093,139.0,-1486.5,-95.80000000000292
226,232,675,BRIGHTON EAST,2,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
227,233,1100,BRIGHTON EAST,4,2,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
228,234,990,BRIGHTON EAST,4,2,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
229,235,1000,BRIGHTON EAST,4,2,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
230,236,1049,BRIGHTON EAST,3,2,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
231,237,820,BRIGHTON EAST,4,3,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
232,238,1150,BRIGHTON EAST,4,3,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
233,239,525,BRIGHTON EAST,2,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
234,240,590,BRIGHTON EAST,3,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
235,241,995,BRIGHTON EAST,4,3,4,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
236,242,630,BRIGHTON EAST,3,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
237,243,1700,BRIGHTON EAST,4,3,3,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
238,244,520,BRIGHTON EAST,2,1,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11276.799999999988,1014700.0,181,17303.199999999997,-107.79999999999929,-444.7999999999884,-58.79999999999973
239,245,700,SPRINGVALE,4,2,6,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,16601.899999999907,705000.0,342,25507.099999999977,-1222.1000000000058,-1197.9000000000233,-49.69999999999709
240,246,50,SPRINGVALE,5,3,4,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,16601.899999999907,705000.0,342,25507.099999999977,-1222.1000000000058,-1197.9000000000233,-49.69999999999709
241,247,420,SPRINGVALE,4,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,16601.899999999907,705000.0,342,25507.099999999977,-1222.1000000000058,-1197.9000000000233,-49.69999999999709
242,248,620,SPRINGVALE,4,3,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,16601.899999999907,705000.0,342,25507.099999999977,-1222.1000000000058,-1197.9000000000233,-49.69999999999709
243,249,450,SPRINGVALE,3,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,16601.899999999907,705000.0,342,25507.099999999977,-1222.1000000000058,-1197.9000000000233,-49.69999999999709
244,250,420,SPRINGVALE,3,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,16601.899999999907,705000.0,342,25507.099999999977,-1222.1000000000058,-1197.9000000000233,-49.69999999999709
245,251,555,SPRINGVALE,3,2,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,16601.899999999907,705000.0,342,25507.099999999977,-1222.1000000000058,-1197.9000000000233,-49.69999999999709
246,252,430,SPRINGVALE,3,1,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,16601.899999999907,705000.0,342,25507.099999999977,-1222.1000000000058,-1197.9000000000233,-49.69999999999709
247,253,650,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
248,254,630,COBURG,5,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
249,255,720,COBURG,3,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
250,256,600,COBURG,3,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
251,257,620,COBURG,3,2,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
252,258,560,COBURG,3,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
253,259,350,COBURG,1,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
254,260,500,COBURG,3,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
255,261,575,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
256,262,520,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
257,263,515,COBURG,3,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
258,264,750,COBURG,5,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
259,265,995,COBURG,6,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
260,266,625,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
261,267,520,COBURG,3,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
262,268,570,COBURG,5,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
