,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,2024income,2024house_price,Unnamed: 0,erp_2024,net_internal_migration_2023_24,net_overseas_migration_2023_24,natural_increase_2023_24
136,495,BRUNSWICK,2,2,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
137,595,BRUNSWICK,2,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
138,525,BRUNSWICK,3,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
139,580,BRUNSWICK,3,1,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
140,470,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
141,640,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
142,650,BRUNSWICK,2,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
143,950,BRUNSWICK,4,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
144,520,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
145,730,BRUNSWICK,3,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
146,920,BRUNSWICK,3,2,2,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
147,385,BRUNSWICK,2,1,1,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
148,620,BRUNSWICK,2,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
149,565,BRUNSWICK,3,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
150,550,BRUNSWICK,4,2,1,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,23497.800000000047,596250.0,135,33800.0,-953.5999999999768,-1340.1999999999534,60.80000000000291
151,450,KINGSBURY,4,2,2,-37.7077,144.5749,1358.8,21132.5,2968.9,4004.5,4093.1,78.4,8097.199999999953,727900.0,216,15098.599999999977,-478.0,-742.5999999999767,-23.80000000000109
153,675,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8917.199999999953,498350.0,153,11966.400000000023,-351.0,-629.1999999999825,52.19999999999982
154,550,ABBOTSFORD,2,1,2,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8917.199999999953,498350.0,153,11966.400000000023,-351.0,-629.1999999999825,52.19999999999982
155,625,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8917.199999999953,498350.0,153,11966.400000000023,-351.0,-629.1999999999825,52.19999999999982
156,900,ABBOTSFORD,3,2,2,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8917.199999999953,498350.0,153,11966.400000000023,-351.0,-629.1999999999825,52.19999999999982
157,470,ABBOTSFORD,1,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8917.199999999953,498350.0,153,11966.400000000023,-351.0,-629.1999999999825,52.19999999999982
158,550,NUNAWADING,3,1,1,-37.8275,145.1739,8483.6,954.3,2661.8,3362.5,1515.0,1941.0,8466.399999999965,589950.0,305,13662.199999999952,-397.0,-304.0,-14.200000000000728
159,690,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
160,920,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
161,1100,TRARALGON,3,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
162,685,TRARALGON,2,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
163,560,TRARALGON,2,1,2,-37.846165,144.9873736,10523.8,657.9,785.7,822.6,557.4,1451.8,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
164,815,TRARALGON,3,1,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
165,610,TRARALGON,2,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
166,740,TRARALGON,3,2,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
167,1100,TRARALGON,3,2,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
169,560,TRARALGON,2,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
170,890,TRARALGON,3,1,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
171,720,TRARALGON,3,1,3,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
172,795,TRARALGON,3,1,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
173,600,TRARALGON,2,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
174,580,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,17359.79999999993,213850.0,23,29526.399999999965,14.800000000001091,-100.0,20.799999999999272
175,650,PORT MELBOURNE,3,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11965.0,777400.0,149,18660.399999999965,-299.2000000000007,-519.6000000000058,30.599999999998545
176,800,PORT MELBOURNE,3,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11965.0,777400.0,149,18660.399999999965,-299.2000000000007,-519.6000000000058,30.599999999998545
177,650,PORT MELBOURNE,3,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11965.0,777400.0,149,18660.399999999965,-299.2000000000007,-519.6000000000058,30.599999999998545
178,645,PORT MELBOURNE,3,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11965.0,777400.0,149,18660.399999999965,-299.2000000000007,-519.6000000000058,30.599999999998545
179,675,PORT MELBOURNE,2,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11965.0,777400.0,149,18660.399999999965,-299.2000000000007,-519.6000000000058,30.599999999998545
180,890,PORT MELBOURNE,4,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11965.0,777400.0,149,18660.399999999965,-299.2000000000007,-519.6000000000058,30.599999999998545
181,480,PORT MELBOURNE,2,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11965.0,777400.0,149,18660.399999999965,-299.2000000000007,-519.6000000000058,30.599999999998545
182,525,NOBLE PARK NORTH,3,1,2,-37.9667,145.1667,5055.3,1369.7,2888.8,0.0,4024.3,779.9,4413.0,717750.0,341,7980.799999999999,-255.0,-117.80000000000292,35.19999999999982
183,600,NOBLE PARK NORTH,4,3,2,-37.9667,145.1667,5055.3,1369.7,2888.8,0.0,4024.3,779.9,4413.0,717750.0,341,7980.799999999999,-255.0,-117.80000000000292,35.19999999999982
184,680,HUGHESDALE,3,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5304.799999999988,666600.0,63,9074.0,-95.0,-310.6000000000058,8.200000000000728
185,550,HUGHESDALE,3,1,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5304.799999999988,666600.0,63,9074.0,-95.0,-310.6000000000058,8.200000000000728
186,675,HUGHESDALE,4,2,3,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5304.799999999988,666600.0,63,9074.0,-95.0,-310.6000000000058,8.200000000000728
187,650,HUGHESDALE,4,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5304.799999999988,666600.0,63,9074.0,-95.0,-310.6000000000058,8.200000000000728
188,750,HUGHESDALE,4,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5304.799999999988,666600.0,63,9074.0,-95.0,-310.6000000000058,8.200000000000728
189,600,BULLEEN,4,2,2,-37.7667,145.0833,1568.6,3243.8,2876.9,3215.4,1767.0,1807.6,7581.399999999994,738650.0,170,12298.399999999994,-151.39999999999782,-172.8000000000029,-2.200000000000728
190,500,BULLEEN,3,1,2,-37.7667,145.0833,1568.6,3243.8,2876.9,3215.4,1767.0,1807.6,7581.399999999994,738650.0,170,12298.399999999994,-151.39999999999782,-172.8000000000029,-2.200000000000728
191,490,KEYSBOROUGH,3,1,4,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,22048.600000000093,716550.0,340,35779.80000000005,-629.7999999999884,-477.19999999998254,205.0
192,430,KEYSBOROUGH,3,1,3,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,22048.600000000093,716550.0,340,35779.80000000005,-629.7999999999884,-477.19999999998254,205.0
193,570,KEYSBOROUGH,4,2,2,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,22048.600000000093,716550.0,340,35779.80000000005,-629.7999999999884,-477.19999999998254,205.0
194,500,SPRINGVALE SOUTH,3,2,2,-37.9827,145.1342,2119.2,5618.6,5753.1,5202.6,307.4,414.5,8071.200000000012,631700.0,343,13597.400000000009,-471.7999999999956,-382.0,-5.0
195,480,SPRINGVALE SOUTH,3,1,3,-37.9827,145.1342,2119.2,5618.6,5753.1,5202.6,307.4,414.5,8071.200000000012,631700.0,343,13597.400000000009,-471.7999999999956,-382.0,-5.0
196,720,BEAUMARIS,3,2,1,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10057.800000000016,832950.0,173,15600.600000000037,40.0,-221.8000000000029,-43.20000000000073
197,1050,BEAUMARIS,4,2,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10057.800000000016,832950.0,173,15600.600000000037,40.0,-221.8000000000029,-43.20000000000073
198,1100,BEAUMARIS,5,2,4,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10057.800000000016,832950.0,173,15600.600000000037,40.0,-221.8000000000029,-43.20000000000073
199,600,BEAUMARIS,3,1,3,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10057.800000000016,832950.0,173,15600.600000000037,40.0,-221.8000000000029,-43.20000000000073
200,895,BEAUMARIS,4,2,2,-37.9722929,145.0357674,7871.0,2761.5,2156.0,2676.1,3330.2,856.4,10057.800000000016,832950.0,173,15600.600000000037,40.0,-221.8000000000029,-43.20000000000073
201,625,BEAUMARIS,3,1,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10057.800000000016,832950.0,173,15600.600000000037,40.0,-221.8000000000029,-43.20000000000073
202,450,BEAUMARIS,2,1,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10057.800000000016,832950.0,173,15600.600000000037,40.0,-221.8000000000029,-43.20000000000073
203,1100,BEAUMARIS,4,3,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,10057.800000000016,832950.0,173,15600.600000000037,40.0,-221.8000000000029,-43.20000000000073
204,850,THORNBURY,3,2,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
205,1100,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
206,905,THORNBURY,3,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
207,650,THORNBURY,3,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
208,1300,THORNBURY,4,3,3,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
209,780,THORNBURY,4,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
210,630,THORNBURY,3,2,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
211,570,THORNBURY,2,1,4,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
212,570,THORNBURY,3,1,2,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
213,650,THORNBURY,2,1,2,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
214,50,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
215,1025,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,14428.0,708700.0,138,21678.79999999999,-350.4000000000088,-372.7999999999884,76.0
216,750,BRUNSWICK EAST,3,2,2,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,12108.199999999952,552700.0,38,17186.199999999953,115.0,-614.7999999999884,51.0
218,925,BRUNSWICK EAST,2,2,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,12108.199999999952,552700.0,38,17186.199999999953,115.0,-614.7999999999884,51.0
219,550,MALVERN EAST,3,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
220,950,MALVERN EAST,5,2,3,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
221,500,MALVERN EAST,2,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
222,580,MALVERN EAST,2,1,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
223,470,MALVERN EAST,3,1,4,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
224,3500,MALVERN EAST,5,4,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
225,450,MALVERN EAST,4,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
226,600,MALVERN EAST,2,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
227,500,MALVERN EAST,2,2,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
228,620,MALVERN EAST,3,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
229,1750,MALVERN EAST,5,2,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
230,899,MALVERN EAST,5,2,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
231,750,MALVERN EAST,3,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,16326.800000000048,667600.0,202,25693.20000000007,103.19999999999708,-1237.7999999999884,-76.80000000000291
232,675,BRIGHTON EAST,2,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
233,1100,BRIGHTON EAST,4,2,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
234,990,BRIGHTON EAST,4,2,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
235,1000,BRIGHTON EAST,4,2,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
236,1049,BRIGHTON EAST,3,2,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
237,820,BRIGHTON EAST,4,3,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
238,1150,BRIGHTON EAST,4,3,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
239,525,BRIGHTON EAST,2,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
240,590,BRIGHTON EAST,3,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
241,995,BRIGHTON EAST,4,3,4,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
242,630,BRIGHTON EAST,3,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
243,1700,BRIGHTON EAST,4,3,3,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
244,520,BRIGHTON EAST,2,1,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,11141.799999999988,1007350.0,181,17239.199999999997,-101.60000000000036,-367.6000000000058,-57.19999999999982
245,700,SPRINGVALE,4,2,6,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15972.800000000048,677400.0,342,25219.0,-1149.0,-945.7999999999884,-20.599999999998545
246,50,SPRINGVALE,5,3,4,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15972.800000000048,677400.0,342,25219.0,-1149.0,-945.7999999999884,-20.599999999998545
247,420,SPRINGVALE,4,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15972.800000000048,677400.0,342,25219.0,-1149.0,-945.7999999999884,-20.599999999998545
248,620,SPRINGVALE,4,3,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15972.800000000048,677400.0,342,25219.0,-1149.0,-945.7999999999884,-20.599999999998545
249,450,SPRINGVALE,3,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15972.800000000048,677400.0,342,25219.0,-1149.0,-945.7999999999884,-20.599999999998545
250,420,SPRINGVALE,3,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15972.800000000048,677400.0,342,25219.0,-1149.0,-945.7999999999884,-20.599999999998545
251,555,SPRINGVALE,3,2,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15972.800000000048,677400.0,342,25219.0,-1149.0,-945.7999999999884,-20.599999999998545
252,430,SPRINGVALE,3,1,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,15972.800000000048,677400.0,342,25219.0,-1149.0,-945.7999999999884,-20.599999999998545
253,650,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
254,630,COBURG,5,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
255,720,COBURG,3,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
256,600,COBURG,3,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
257,620,COBURG,3,2,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
258,560,COBURG,3,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
259,350,COBURG,1,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
260,500,COBURG,3,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
261,575,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
262,520,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
263,515,COBURG,3,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
264,750,COBURG,5,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
265,995,COBURG,6,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
266,625,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
267,520,COBURG,3,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
268,570,COBURG,5,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
269,625,COBURG,4,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19582.199999999957,643000.0,66,31231.400000000023,-392.2000000000007,-642.4000000000233,127.19999999999708
270,1600,KEW,4,2,1,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18722.400000000023,897450.0,168,27816.400000000023,-824.1999999999825,-856.2000000000116,38.0
271,3500,KEW,6,6,8,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18722.400000000023,897450.0,168,27816.400000000023,-824.1999999999825,-856.2000000000116,38.0
