,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,2022income,2022house_price,Unnamed: 0,erp_2022,net_internal_migration_2021_22,net_overseas_migration_2021_22,natural_increase_2021_22
141,375,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
142,440,ABBOTSFORD,1,1,1,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
143,425,ABBOTSFORD,1,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
144,350,ABBOTSFORD,1,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
145,410,ABBOTSFORD,1,1,1,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
146,600,ABBOTSFORD,2,1,1,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
147,650,ABBOTSFORD,2,2,1,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
148,560,ABBOTSFORD,2,2,2,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
149,550,ABBOTSFORD,2,2,1,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
150,625,ABBOTSFORD,2,2,1,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
151,420,ABBOTSFORD,1,1,1,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
152,390,ABBOTSFORD,1,1,1,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
153,370,BRUNSWICK WEST,1,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
154,450,BRUNSWICK WEST,2,2,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
155,380,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
156,430,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
157,360,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
159,400,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
160,440,BRUNSWICK WEST,2,2,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
162,440,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
163,380,BRUNSWICK WEST,1,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
164,350,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
165,390,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,10780.400000000023,532300.0,58,16570.599999999977,-15.80000000000291,-279.6000000000058,63.59999999999855
166,710,ARMADALE,2,2,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
167,400,ARMADALE,1,1,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
168,400,ARMADALE,2,1,0,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
169,450,ARMADALE,3,1,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
170,320,ARMADALE,1,1,1,-37.8984,145.0088,4348.0,766.7,1692.4,0.0,5071.7,2228.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
171,435,ARMADALE,1,1,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
172,460,ARMADALE,2,1,2,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
173,1100,ARMADALE,2,2,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
174,670,ARMADALE,2,1,2,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
175,770,ARMADALE,2,2,2,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
176,300,ARMADALE,1,1,1,-37.9995,145.1163,4452.9,3423.1,3979.9,7226.8,3945.7,2440.2,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
177,460,ARMADALE,2,1,1,-37.9995,145.1163,4452.9,3423.1,3979.9,7226.8,3945.7,2440.2,7913.400000000023,465100.0,42,11172.799999999988,-332.7999999999884,-185.20000000001164,50.8
178,550,PORT MELBOURNE,1,2,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
179,440,PORT MELBOURNE,1,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
180,750,PORT MELBOURNE,2,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
181,525,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
182,940,PORT MELBOURNE,2,2,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
183,650,PORT MELBOURNE,2,2,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
184,625,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
185,530,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
186,395,PORT MELBOURNE,1,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
187,750,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
188,500,PORT MELBOURNE,2,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
189,380,PORT MELBOURNE,1,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
190,800,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
191,820,PORT MELBOURNE,2,2,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
192,425,PORT MELBOURNE,1,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
193,1650,PORT MELBOURNE,3,2,3,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
194,495,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
195,1200,PORT MELBOURNE,3,2,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
196,600,PORT MELBOURNE,2,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
197,330,PORT MELBOURNE,1,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
198,750,PORT MELBOURNE,3,2,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
199,1600,PORT MELBOURNE,3,3,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
200,330,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
201,480,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
202,450,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
203,500,HAWTHORN,2,2,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
204,430,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
205,350,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
207,445,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
208,495,HAWTHORN,2,2,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
210,800,HAWTHORN,2,2,2,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
212,460,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
213,580,HAWTHORN,2,2,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
215,520,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
216,415,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
217,485,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
218,435,HAWTHORN,2,1,0,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
220,360,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
222,450,HAWTHORN,3,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
223,300,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,20357.600000000093,523100.0,164,27387.400000000023,-579.6000000000058,-963.5999999999768,104.0
224,410,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
225,240,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
226,550,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
227,560,ELWOOD,2,2,2,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
228,575,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
229,470,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
230,420,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
231,450,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
232,425,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
233,410,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
234,340,ELWOOD,1,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
235,565,ELWOOD,2,2,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
236,320,ELWOOD,1,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
237,265,ELWOOD,1,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
238,530,ELWOOD,2,2,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
240,330,ELWOOD,1,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
241,550,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
242,320,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
243,685,ELWOOD,2,2,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
245,370,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
246,490,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
247,475,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
248,380,ELWOOD,1,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
250,500,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11605.400000000023,720550.0,148,16910.0,-579.5999999999913,-396.3999999999942,140.8000000000011
251,385,SOUTHBANK,1,1,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
252,530,SOUTHBANK,1,1,1,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
253,395,SOUTHBANK,1,1,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
254,500,SOUTHBANK,2,1,1,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
255,650,SOUTHBANK,2,2,1,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
256,850,SOUTHBANK,2,2,1,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
257,475,SOUTHBANK,2,1,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
258,650,SOUTHBANK,2,2,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
259,400,SOUTHBANK,1,1,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
260,425,SOUTHBANK,1,1,1,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
261,350,SOUTHBANK,1,1,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
262,675,SOUTHBANK,3,1,1,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
263,495,SOUTHBANK,1,1,1,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
264,525,SOUTHBANK,2,2,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
265,410,SOUTHBANK,1,1,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
266,320,SOUTHBANK,1,1,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
267,1300,SOUTHBANK,3,2,2,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
268,500,SOUTHBANK,2,1,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
269,700,SOUTHBANK,2,2,0,-37.8228,144.9643,7423.9,1206.5,1712.8,960.2,1680.6,2573.4,19656.399999999907,572300.0,40,31488.599999999627,431.3999999999942,-2219.600000000093,162.60000000000036
270,340,MURRUMBEENA,1,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,6854.399999999965,569550.0,158,10266.200000000012,-135.79999999999927,-183.39999999999412,30.0
271,290,MURRUMBEENA,1,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,6854.399999999965,569550.0,158,10266.200000000012,-135.79999999999927,-183.39999999999412,30.0
272,300,MURRUMBEENA,1,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,6854.399999999965,569550.0,158,10266.200000000012,-135.79999999999927,-183.39999999999412,30.0
273,270,MURRUMBEENA,1,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,6854.399999999965,569550.0,158,10266.200000000012,-135.79999999999927,-183.39999999999412,30.0
274,350,MURRUMBEENA,2,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,6854.399999999965,569550.0,158,10266.200000000012,-135.79999999999927,-183.39999999999412,30.0
275,250,MURRUMBEENA,1,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,6854.399999999965,569550.0,158,10266.200000000012,-135.79999999999927,-183.39999999999412,30.0
276,310,MURRUMBEENA,1,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,6854.399999999965,569550.0,158,10266.200000000012,-135.79999999999927,-183.39999999999412,30.0
277,460,MURRUMBEENA,2,2,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,6854.399999999965,569550.0,158,10266.200000000012,-135.79999999999927,-183.39999999999412,30.0
278,480,COLLINGWOOD,1,1,1,-37.8,144.9833,5831.5,1496.9,542.3,1953.3,2696.5,1100.4,8353.800000000047,624650.0,155,12686.199999999952,-138.8000000000029,-166.39999999999418,64.79999999999927
279,450,COLLINGWOOD,1,1,1,-37.8,144.9833,5831.5,1496.9,542.3,1953.3,2696.5,1100.4,8353.800000000047,624650.0,155,12686.199999999952,-138.8000000000029,-166.39999999999418,64.79999999999927
280,500,COLLINGWOOD,1,1,1,-37.8,144.9833,5831.5,1496.9,542.3,1953.3,2696.5,1100.4,8353.800000000047,624650.0,155,12686.199999999952,-138.8000000000029,-166.39999999999418,64.79999999999927
281,700,COLLINGWOOD,2,2,1,-37.8,144.9833,5831.5,1496.9,542.3,1953.3,2696.5,1100.4,8353.800000000047,624650.0,155,12686.199999999952,-138.8000000000029,-166.39999999999418,64.79999999999927
282,550,COLLINGWOOD,2,1,1,-37.8,144.9833,5831.5,1496.9,542.3,1953.3,2696.5,1100.4,8353.800000000047,624650.0,155,12686.199999999952,-138.8000000000029,-166.39999999999418,64.79999999999927
283,470,COLLINGWOOD,1,1,1,-37.8,144.9833,5831.5,1496.9,542.3,1953.3,2696.5,1100.4,8353.800000000047,624650.0,155,12686.199999999952,-138.8000000000029,-166.39999999999418,64.79999999999927
