,Unnamed: 0.1,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,2023income,2023house_price,Unnamed: 0,erp_2023,net_internal_migration_2022_23,net_overseas_migration_2022_23,natural_increase_2022_23
251,257,620,COBURG,3,2,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
252,258,560,COBURG,3,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
253,259,350,COBURG,1,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
254,260,500,COBURG,3,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
255,261,575,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
256,262,520,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
257,263,515,COBURG,3,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
258,264,750,COBURG,5,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
259,265,995,COBURG,6,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
260,266,625,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
261,267,520,COBURG,3,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
262,268,570,COBURG,5,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
263,269,625,COBURG,4,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,19127.5,624200.0,66,30804.900000000023,-382.0,-472.7000000000117,139.09999999999854
264,270,1600,KEW,4,2,1,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18474.20000000001,877200.0,168,27662.0,-724.7999999999884,-692.0,36.59999999999991
265,271,3500,KEW,6,6,8,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18474.20000000001,877200.0,168,27662.0,-724.7999999999884,-692.0,36.59999999999991
266,272,1050,KEW,3,2,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18474.20000000001,877200.0,168,27662.0,-724.7999999999884,-692.0,36.59999999999991
267,273,700,KEW,3,2,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18474.20000000001,877200.0,168,27662.0,-724.7999999999884,-692.0,36.59999999999991
268,274,725,KEW,3,2,1,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18474.20000000001,877200.0,168,27662.0,-724.7999999999884,-692.0,36.59999999999991
269,275,1495,KEW,4,4,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18474.20000000001,877200.0,168,27662.0,-724.7999999999884,-692.0,36.59999999999991
270,276,1500,KEW,4,2,3,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18474.20000000001,877200.0,168,27662.0,-724.7999999999884,-692.0,36.59999999999991
271,277,650,ST KILDA,2,1,2,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,24389.40000000014,555200.0,152,32989.69999999995,-990.8999999999942,-1436.3000000000466,42.59999999999855
272,278,780,ST KILDA,2,1,0,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,24389.40000000014,555200.0,152,32989.69999999995,-990.8999999999942,-1436.3000000000466,42.59999999999855
273,279,1750,ST KILDA,4,2,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,24389.40000000014,555200.0,152,32989.69999999995,-990.8999999999942,-1436.3000000000466,42.59999999999855
274,280,850,ST KILDA,3,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,24389.40000000014,555200.0,152,32989.69999999995,-990.8999999999942,-1436.3000000000466,42.59999999999855
275,281,700,BURWOOD EAST,4,2,5,-37.8535,145.1503,5590.5,3025.3,2690.4,1883.1,405.9,951.8,6902.700000000012,695300.0,184,11519.299999999988,28.69999999999709,-310.20000000001164,-3.0
276,282,450,BURWOOD EAST,3,2,0,-37.8535,145.1503,5590.5,3025.3,2690.4,1883.1,405.9,951.8,6902.700000000012,695300.0,184,11519.299999999988,28.69999999999709,-310.20000000001164,-3.0
277,283,445,BOX HILL NORTH,3,1,2,-37.8256,145.1232,3435.7,1402.2,3099.1,1190.7,1125.5,1446.9,12601.199999999952,910900.0,182,20271.0,-3.1000000000058208,-542.7999999999884,-2.8000000000029104
278,284,445,BOX HILL NORTH,3,1,2,-37.8256,145.1232,3435.7,1402.2,3099.1,1190.7,1125.5,1446.9,12601.199999999952,687400.0,182,20271.0,-3.1000000000058208,-542.7999999999884,-2.8000000000029104
279,285,380,BOX HILL NORTH,2,1,2,-37.8256,145.1232,3435.7,1402.2,3099.1,1190.7,1125.5,1446.9,12601.199999999952,910900.0,182,20271.0,-3.1000000000058208,-542.7999999999884,-2.8000000000029104
280,286,380,BOX HILL NORTH,2,1,2,-37.8256,145.1232,3435.7,1402.2,3099.1,1190.7,1125.5,1446.9,12601.199999999952,687400.0,182,20271.0,-3.1000000000058208,-542.7999999999884,-2.8000000000029104
281,287,590,FOOTSCRAY,3,2,3,-37.8302,144.8709,5556.3,1793.4,1170.5,4877.6,3019.7,277.4,14517.800000000048,368200.0,369,21332.600000000093,-196.2000000000008,-545.0,66.30000000000018
282,288,640,DONCASTER,5,2,2,-37.7795,145.1638,7143.3,5125.1,686.5,2082.5,2166.6,675.9,16948.100000000093,646600.0,172,28074.300000000047,522.5,-511.2999999999884,78.80000000000018
283,289,695,DONCASTER,4,2,2,-37.7795,145.1638,7143.3,5125.1,686.5,2082.5,2166.6,675.9,16948.100000000093,646600.0,172,28074.300000000047,522.5,-511.2999999999884,78.80000000000018
284,290,600,DONCASTER,4,1,2,-37.7883,145.1237,1952.0,4408.0,2766.4,3208.4,805.1,1610.7,16948.100000000093,646600.0,172,28074.300000000047,522.5,-511.2999999999884,78.80000000000018
285,291,400,ELWOOD,2,1,1,-37.8626,145.0794,3131.3,225.9,3747.3,2558.7,2902.5,938.4,11738.5,735000.0,148,16987.100000000006,-639.1999999999971,-520.1000000000058,135.10000000000036
286,292,625,ELWOOD,3,2,3,-37.8626,145.0794,3131.3,225.9,3747.3,2558.7,2902.5,938.4,11738.5,735000.0,148,16987.100000000006,-639.1999999999971,-520.1000000000058,135.10000000000036
287,293,630,ELWOOD,2,1,2,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11738.5,735000.0,148,16987.100000000006,-639.1999999999971,-520.1000000000058,135.10000000000036
288,294,850,ELWOOD,3,2,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11738.5,735000.0,148,16987.100000000006,-639.1999999999971,-520.1000000000058,135.10000000000036
289,295,775,ELWOOD,2,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,11738.5,735000.0,148,16987.100000000006,-639.1999999999971,-520.1000000000058,135.10000000000036
290,296,390,ELWOOD,3,1,2,-37.6724,144.8919,14678.8,4872.3,4879.6,4465.1,3049.3,1443.5,11738.5,735000.0,148,16987.100000000006,-639.1999999999971,-520.1000000000058,135.10000000000036
291,297,950,HADFIELD,3,2,2,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,3783.0,715100.0,258,6504.799999999988,-162.09999999999854,-48.70000000000073,77.80000000000018
292,298,750,HADFIELD,2,1,1,-37.7829,145.0226,6800.6,1181.2,847.9,680.2,2692.3,986.3,3783.0,715100.0,258,6504.799999999988,-162.09999999999854,-48.70000000000073,77.80000000000018
293,299,900,HADFIELD,4,2,2,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,3783.0,715100.0,258,6504.799999999988,-162.09999999999854,-48.70000000000073,77.80000000000018
294,300,750,HADFIELD,3,1,3,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,3783.0,715100.0,258,6504.799999999988,-162.09999999999854,-48.70000000000073,77.80000000000018
295,301,385,HEIDELBERG WEST,2,1,4,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10101.399999999909,788000.0,206,16723.0,-534.5,-183.10000000000585,36.79999999999927
296,302,385,HEIDELBERG WEST,2,1,4,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10101.399999999909,754900.0,206,16723.0,-534.5,-183.10000000000585,36.79999999999927
297,303,460,HEIDELBERG WEST,3,1,2,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10101.399999999909,788000.0,206,16723.0,-534.5,-183.10000000000585,36.79999999999927
298,304,460,HEIDELBERG WEST,3,1,2,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10101.399999999909,754900.0,206,16723.0,-534.5,-183.10000000000585,36.79999999999927
299,305,0,HEIDELBERG WEST,2,1,1,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10101.399999999909,788000.0,206,16723.0,-534.5,-183.10000000000585,36.79999999999927
300,306,0,HEIDELBERG WEST,2,1,1,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10101.399999999909,754900.0,206,16723.0,-534.5,-183.10000000000585,36.79999999999927
301,307,2200,TOORAK,5,3,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10264.899999999994,1026700.0,61,14546.199999999995,-131.40000000000146,-335.1000000000058,-4.0
302,308,1850,TOORAK,3,3,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10264.899999999994,1026700.0,61,14546.199999999995,-131.40000000000146,-335.1000000000058,-4.0
303,309,850,TOORAK,2,1,1,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10264.899999999994,1026700.0,61,14546.199999999995,-131.40000000000146,-335.1000000000058,-4.0
304,310,2500,TOORAK,4,2,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10264.899999999994,1026700.0,61,14546.199999999995,-131.40000000000146,-335.1000000000058,-4.0
305,311,1200,TOORAK,5,3,3,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10264.899999999994,1026700.0,61,14546.199999999995,-131.40000000000146,-335.1000000000058,-4.0
306,312,2500,TOORAK,4,3,3,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10264.899999999994,1026700.0,61,14546.199999999995,-131.40000000000146,-335.1000000000058,-4.0
307,313,1450,TOORAK,2,2,4,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10264.899999999994,1026700.0,61,14546.199999999995,-131.40000000000146,-335.1000000000058,-4.0
308,314,550,TOORAK,3,2,2,-38.2147,145.3833,19720.8,16560.5,15483.0,16467.6,15427.8,465.9,10264.899999999994,1026700.0,61,14546.199999999995,-131.40000000000146,-335.1000000000058,-4.0
309,315,795,TOORAK,3,2,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10264.899999999994,1026700.0,61,14546.199999999995,-131.40000000000146,-335.1000000000058,-4.0
310,316,680,BALWYN NORTH,3,1,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
311,317,760,BALWYN NORTH,5,2,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
312,318,470,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
313,319,1150,BALWYN NORTH,4,2,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
314,320,600,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
315,321,420,BALWYN NORTH,3,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
316,322,490,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
317,323,650,BALWYN NORTH,4,1,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
318,324,475,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
319,325,485,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14437.300000000048,1034900.0,165,22133.60000000001,-275.2000000000007,-516.2999999999884,-6.5
320,326,425,CARNEGIE,2,1,2,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,13835.300000000048,668300.0,188,22306.19999999996,-172.3000000000029,-806.9000000000233,29.0
321,327,370,CARNEGIE,2,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,13835.300000000048,668300.0,188,22306.19999999996,-172.3000000000029,-806.9000000000233,29.0
322,328,1200,CARNEGIE,4,2,3,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,13835.300000000048,668300.0,188,22306.19999999996,-172.3000000000029,-806.9000000000233,29.0
323,329,500,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,21047.100000000093,514600.0,164,27853.599999999977,-659.1000000000058,-1257.5999999999767,92.20000000000071
324,330,50,HAWTHORN,3,2,2,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,21047.100000000093,514600.0,164,27853.599999999977,-659.1000000000058,-1257.5999999999767,92.20000000000071
325,331,830,HAWTHORN,3,2,2,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,21047.100000000093,514600.0,164,27853.599999999977,-659.1000000000058,-1257.5999999999767,92.20000000000071
326,332,3500,HAWTHORN,4,3,4,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,21047.100000000093,514600.0,164,27853.599999999977,-659.1000000000058,-1257.5999999999767,92.20000000000071
327,333,360,TARNEIT,3,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,35783.0,512900.0,389,60168.0,2397.700000000012,-777.5999999999767,1074.300000000003
328,335,375,TARNEIT,2,1,1,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,35783.0,512900.0,389,60168.0,2397.700000000012,-777.5999999999767,1074.300000000003
329,336,370,TARNEIT,3,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,35783.0,512900.0,389,60168.0,2397.700000000012,-777.5999999999767,1074.300000000003
330,337,370,TARNEIT,2,1,1,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,35783.0,512900.0,389,60168.0,2397.700000000012,-777.5999999999767,1074.300000000003
331,338,1400,CAULFIELD - SOUTH,5,3,3,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,12541.0,626300.0,190,19369.0,-303.0,-454.2999999999884,46.29999999999927
333,340,450,CAULFIELD - SOUTH,2,1,3,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,12541.0,626300.0,190,19369.0,-303.0,-454.2999999999884,46.29999999999927
334,341,595,CAULFIELD - SOUTH,2,1,2,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,12541.0,626300.0,190,19369.0,-303.0,-454.2999999999884,46.29999999999927
336,343,695,CAULFIELD - SOUTH,4,2,2,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,12541.0,626300.0,190,19369.0,-303.0,-454.2999999999884,46.29999999999927
337,344,550,BRUNSWICK WEST,2,2,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11109.5,546400.0,58,16919.400000000023,1.1999999999970896,-402.8999999999942,58.29999999999927
338,345,430,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11109.5,546400.0,58,16919.400000000023,1.1999999999970896,-402.8999999999942,58.29999999999927
339,346,700,BRUNSWICK WEST,4,1,0,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11109.5,546400.0,58,16919.400000000023,1.1999999999970896,-402.8999999999942,58.29999999999927
340,347,510,BRUNSWICK WEST,3,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11109.5,546400.0,58,16919.400000000023,1.1999999999970896,-402.8999999999942,58.29999999999927
341,348,720,BRUNSWICK WEST,3,1,0,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11109.5,546400.0,58,16919.400000000023,1.1999999999970896,-402.8999999999942,58.29999999999927
342,349,575,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11109.5,546400.0,58,16919.400000000023,1.1999999999970896,-402.8999999999942,58.29999999999927
343,350,580,BRUNSWICK WEST,2,1,0,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11109.5,546400.0,58,16919.400000000023,1.1999999999970896,-402.8999999999942,58.29999999999927
344,351,460,WINCHELSEA,2,1,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4211.5,769200.0,57,6241.899999999994,262.6000000000058,-4.199999999999818,46.20000000000073
345,352,460,WINCHELSEA,2,1,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4211.5,399000.0,57,6241.899999999994,262.6000000000058,-4.199999999999818,46.20000000000073
346,353,630,WINCHELSEA,4,2,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4211.5,769200.0,57,6241.899999999994,262.6000000000058,-4.199999999999818,46.20000000000073
347,354,630,WINCHELSEA,4,2,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4211.5,399000.0,57,6241.899999999994,262.6000000000058,-4.199999999999818,46.20000000000073
348,355,660,WINCHELSEA,3,1,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4211.5,769200.0,57,6241.899999999994,262.6000000000058,-4.199999999999818,46.20000000000073
349,356,660,WINCHELSEA,3,1,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4211.5,399000.0,57,6241.899999999994,262.6000000000058,-4.199999999999818,46.20000000000073
350,357,460,MELTON WEST,2,1,1,-38.1343,144.3241,12377.0,44542.8,3501.7,3426.0,3699.7,485.0,12054.0,517300.0,380,23971.899999999907,-538.4000000000233,-90.80000000000292,225.5999999999985
351,358,400,MELTON WEST,4,2,2,-37.6,144.6,11488.1,11931.9,11473.5,14313.9,11872.8,6811.1,12054.0,517300.0,380,23971.899999999907,-538.4000000000233,-90.80000000000292,225.5999999999985
352,359,480,DAYLESFORD,3,2,1,-38.1343,144.3241,12377.0,44542.8,3501.7,3426.0,3699.7,485.0,5947.200000000012,695300.0,73,9657.899999999994,160.6999999999971,-24.200000000000728,-13.800000000000182
353,360,520,BAYSWATER,4,2,2,-37.85,145.2667,2217.9,1240.0,895.4,935.3,1561.9,1827.4,8293.0,759900.0,282,13604.299999999988,-196.40000000000143,-132.0,6.099999999998545
354,361,650,WHEELERS HILL,4,2,2,-37.8891,145.174,3429.9,2201.1,3820.0,1326.2,1813.9,1265.9,13602.200000000012,1023600.0,355,21215.90000000001,-81.90000000000146,-246.20000000001164,-145.20000000000073
355,362,500,MOUNT EVELYN,4,2,2,-38.2583,144.3083,7492.8,60698.3,8529.9,15185.4,13448.7,2466.8,6392.5,852500.0,315,10431.5,-117.89999999999964,-32.70000000000073,54.60000000000037
356,363,250,MOUNT EVELYN,1,1,1,-37.7833,145.3833,14615.7,5572.9,711.0,5024.2,5012.6,1476.5,6392.5,852500.0,315,10431.5,-117.89999999999964,-32.70000000000073,54.60000000000037
357,364,495,MOUNT EVELYN,4,2,3,-38.2583,144.3083,7492.8,60698.3,8529.9,15185.4,13448.7,2466.8,6392.5,852500.0,315,10431.5,-117.89999999999964,-32.70000000000073,54.60000000000037
358,365,650,ALTONA NORTH,2,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,786200.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
359,366,650,ALTONA NORTH,2,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,753300.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
360,367,550,ALTONA NORTH,2,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,786200.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
361,368,550,ALTONA NORTH,2,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,753300.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
362,369,460,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9029.5,786200.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
363,370,460,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9029.5,753300.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
364,371,590,ALTONA NORTH,2,1,1,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,786200.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
365,372,590,ALTONA NORTH,2,1,1,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,753300.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
366,373,490,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9029.5,786200.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
367,374,490,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9029.5,753300.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
368,375,1000,ALTONA NORTH,3,2,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,786200.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
369,376,1000,ALTONA NORTH,3,2,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,753300.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
370,377,880,ALTONA NORTH,4,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,786200.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
371,378,880,ALTONA NORTH,4,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9029.5,753300.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
372,379,560,ALTONA NORTH,3,2,1,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9029.5,786200.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
373,380,560,ALTONA NORTH,3,2,1,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9029.5,753300.0,371,16204.299999999988,-230.8999999999941,-122.89999999999418,51.0
374,381,720,BALWYN,4,2,2,-37.8117,145.081,4434.0,1658.1,1799.0,2107.4,4037.3,871.6,12064.399999999963,851000.0,161,17412.399999999994,-569.2000000000116,-548.7000000000116,-27.600000000000364
375,382,860,BALWYN,4,2,2,-37.8117,145.081,4434.0,1658.1,1799.0,2107.4,4037.3,871.6,12064.399999999963,851000.0,161,17412.399999999994,-569.2000000000116,-548.7000000000116,-27.600000000000364
376,383,550,BALWYN,3,1,2,-37.8117,145.081,4434.0,1658.1,1799.0,2107.4,4037.3,871.6,12064.399999999963,851000.0,161,17412.399999999994,-569.2000000000116,-548.7000000000116,-27.600000000000364
377,384,600,GROVEDALE,4,2,2,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,23159.299999999814,515800.0,98,37246.79999999981,2314.399999999994,-199.0,350.1999999999971
378,385,400,GROVEDALE,3,1,1,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,23159.299999999814,515800.0,98,37246.79999999981,2314.399999999994,-199.0,350.1999999999971
379,386,510,IVANHOE,2,1,2,-37.769,145.0431,6297.3,773.5,1054.9,613.6,448.8,421.2,9740.5,724900.0,209,13823.5,-448.2999999999884,-240.6999999999971,3.2999999999992724
380,387,450,CAROLINE SPRINGS,3,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,12955.79999999993,552000.0,384,22794.599999999977,-671.2999999999884,-290.1000000000058,44.0
381,388,465,CAROLINE SPRINGS,3,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,12955.79999999993,552000.0,384,22794.599999999977,-671.2999999999884,-290.1000000000058,44.0
382,389,440,CAROLINE SPRINGS,3,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,12955.79999999993,552000.0,384,22794.599999999977,-671.2999999999884,-290.1000000000058,44.0
383,390,500,CAROLINE SPRINGS,5,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,12955.79999999993,552000.0,384,22794.599999999977,-671.2999999999884,-290.1000000000058,44.0
