,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates
435,467,SOUTH YARRA 19 Commercial Road VIC 3141,800,4,1,2,House,-37.8333,144.9833,"[144.9833, -37.8333]"
436,468,BERWICK 34 Marlborough Road VIC 3806,525,3,2,2,House,-38.0,145.35,"[145.35, -38.0]"
437,469,STRATHMORE 59 Hillsyde Parade VIC 3041,550,3,1,2,House,-37.7133,144.8969,"[144.8969, -37.7133]"
438,470,FRANKSTON NORTH 11 Burdette Street VIC 3200,390,3,1,2,House,-38.1213,145.1552,"[145.1552, -38.1213]"
439,472,LYNBROOK 33 Harris Street VIC 3975,450,3,2,2,House,-38.0559,145.2562,"[145.2562, -38.0559]"
440,473,PAKENHAM 5 Earhart Street VIC 3810,465,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
441,474,WYNDHAM VALE 22 Pillar Road VIC 3024,450,4,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]"
442,475,LAVERTON A/124 Bladin Street VIC 3028,390,3,2,5,House,-37.8809,144.7587,"[144.7587, -37.8809]"
443,476,WILLIAMS LANDING 205/38 Clark Street VIC 3027,360,1,1,0,House,-37.7963,144.7565,"[144.7565, -37.7963]"
444,477,DERRIMUT 21 Fernhurst Avenue VIC 3026,400,3,2,2,House,-37.8259,144.6886,"[144.6886, -37.8259]"
445,478,KINGS PARK 417 Taylors Road VIC 3021,360,3,1,3,House,-37.7371,144.8283,"[144.8283, -37.7371]"
446,479,WILLIAMSTOWN 168 Douglas Parade VIC 3016,630,3,1,2,House,-37.857,144.8977,"[144.8977, -37.857]"
447,480,WILLIAMSTOWN 123 Hanmer Street VIC 3016,650,2,1,0,House,-37.857,144.8977,"[144.8977, -37.857]"
448,481,GLEN IRIS 32B Vears Road VIC 3146,780,3,2,2,House,-37.8599,145.0549,"[145.0549, -37.8599]"
449,482,SPRINGVALE 22 Ann Street VIC 3171,420,4,1,1,House,-37.9457,145.1581,"[145.1581, -37.9457]"
450,483,CHELTENHAM 37 Wallingford Street VIC 3192,680,4,2,4,House,-37.9694,145.0481,"[145.0481, -37.9694]"
451,484,PAKENHAM 26 Lisa Avenue VIC 3810,500,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
452,485,HOPPERS CROSSING 5 Reserve Road VIC 3029,460,4,2,2,House,-37.8689821,144.7056055,"[144.7056055, -37.8689821]"
453,486,WERRIBEE 20 Gosfield Drive VIC 3030,360,3,2,1,House,-37.8887,144.726,"[144.726, -37.8887]"
454,488,SPRINGVALE 2/61 St Johns Avenue VIC 3171,620,4,3,2,House,-37.9457,145.1581,"[145.1581, -37.9457]"
455,489,PATTERSON LAKES 222 Gladesville Blvd VIC 3197,650,3,2,3,House,-38.0833,145.1333,"[145.1333, -38.0833]"
456,490,WEIR VIEWS 41 Samuel Rd VIC 3338,410,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
457,491,BRUNSWICK WEST 532 Albion Street VIC 3055,510,3,1,1,House,-37.7603,144.9502,"[144.9502, -37.7603]"
458,492,WERRIBEE 8 Dongala Drive VIC 3030,460,4,3,2,House,-37.8887,144.726,"[144.726, -37.8887]"
459,493,SUNBURY 54 Wedmore Crescent VIC 3429,550,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]"
460,494,EDITHVALE 24 Field Avenue VIC 3196,500,2,2,5,House,-38.0372,145.1097,"[145.1097, -38.0372]"
461,495,CLYDE NORTH 35 Kilmarnock Way VIC 3978,420,3,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]"
462,496,CAROLINE SPRINGS 38C The Avenue VIC 3023,465,3,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]"
463,497,CHELSEA 11 Drinan Road VIC 3196,630,4,2,1,House,-38.0372,145.1097,"[145.1097, -38.0372]"
464,498,WERRIBEE 18 Heathwren View VIC 3030,420,4,3,2,House,-37.8887,144.726,"[144.726, -37.8887]"
465,499,FRANKSTON 9 Gould Street VIC 3199,690,3,2,1,House,-38.1333,145.1333,"[145.1333, -38.1333]"
466,500,RIDDELLS CREEK 16 Bluegum Circuit VIC 3431,600,4,2,2,House,-37.4605,144.6796,"[144.6796, -37.4605]"
467,501,CHELTENHAM 57 Brampton Street VIC 3192,480,3,1,3,House,-37.9694,145.0481,"[145.0481, -37.9694]"
468,502,BEAUMARIS 65 Morey Road VIC 3193,625,3,1,2,House,-37.9736,145.0164,"[145.0164, -37.9736]"
469,503,PAKENHAM 5 Montalto Drive VIC 3810,560,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
470,504,UPPER FERNTREE GULLY 1353 Burwood Highway VIC 3156,580,3,2,3,House,-37.909,145.2977,"[145.2977, -37.909]"
471,505,CRANBOURNE WEST 29 Statham View VIC 3977,480,4,2,2,House,-38.1375,145.2744,"[145.2744, -38.1375]"
472,506,ST KILDA EAST 9C Wando Grove VIC 3183,720,3,2,1,House,-37.8692,144.9977,"[144.9977, -37.8692]"
473,507,SOUTH YARRA 1206/7 Claremont Street VIC 3141,480,1,1,1,House,-37.8333,144.9833,"[144.9833, -37.8333]"
474,508,PAKENHAM 14 Hayes Court VIC 3810,450,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
475,509,WILLIAMSTOWN 17 Clark Street VIC 3016,480,2,1,1,House,-37.857,144.8977,"[144.8977, -37.857]"
476,510,THORNBURY 135 Shaftesbury Parade VIC 3071,570,3,1,2,House,-37.7583,145.0051,"[145.0051, -37.7583]"
477,511,BRUNSWICK 103 Union Street VIC 3056,580,3,1,0,House,-37.7667,144.9667,"[144.9667, -37.7667]"
478,512,CARLTON NORTH 406 Station Street VIC 3054,590,2,1,1,House,-37.7866,144.9685,"[144.9685, -37.7866]"
479,513,FERNTREE GULLY 46 Norvel Road VIC 3156,520,3,2,2,House,-37.909,145.2977,"[145.2977, -37.909]"
480,514,WANTIRNA 9 Hibiscus Street VIC 3152,520,5,2,2,House,-37.85,145.2167,"[145.2167, -37.85]"
481,515,PAKENHAM 10 Griffin Street VIC 3810,500,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
482,516,DROUIN 15 Norman Road VIC 3818,450,4,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]"
483,517,WARRAGUL 102 Crole Drive VIC 3820,510,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]"
484,518,TARNEIT 4 Maven Way VIC 3029,375,2,1,1,House,-37.8826,144.7003,"[144.7003, -37.8826]"
485,519,DROUIN 18 Carbine Court VIC 3818,495,3,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]"
486,520,VERMONT 760 Canterbury Road VIC 3133,505,4,2,2,House,-37.8362,145.1943,"[145.1943, -37.8362]"
487,521,YARRAVILLE 29A Bena Street VIC 3013,750,3,2,1,House,-37.8249,144.8708,"[144.8708, -37.8249]"
488,522,THORNBURY 82 Hutton Street VIC 3071,650,2,1,2,House,-37.7583,145.0051,"[145.0051, -37.7583]"
489,523,MELTON SOUTH 48 Coburns Road VIC 3338,330,3,1,3,House,-37.7077,144.5749,"[144.5749, -37.7077]"
490,524,PRAHRAN 31 McIlwrick Street VIC 3181,890,3,1,2,House,-37.853,144.9929,"[144.9929, -37.853]"
491,525,VERMONT 544 Canterbury Road VIC 3133,400,2,1,0,House,-37.8362,145.1943,"[145.1943, -37.8362]"
492,526,GREENVALE 11 Serendip Crescent VIC 3059,450,3,2,2,House,-37.6333,144.8667,"[144.8667, -37.6333]"
493,527,FAWKNER 72 James Street VIC 3060,400,2,1,2,House,-37.7167,144.9667,"[144.9667, -37.7167]"
494,528,ROWVILLE 50 Spruce Drive VIC 3178,525,4,2,2,House,-37.9333,145.2333,"[145.2333, -37.9333]"
495,529,OFFICER 7 Zoe Lane VIC 3809,450,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]"
496,530,MELTON WEST 20 Bickley Street VIC 3337,400,4,2,2,House,-37.6,144.6,"[144.6, -37.6]"
497,531,BERWICK 120 Avebury Drive VIC 3806,470,4,2,2,House,-38.0,145.35,"[145.35, -38.0]"
498,532,SUNBURY 9/39 Cornish Street VIC 3429,360,2,1,1,House,-37.5774,144.7261,"[144.7261, -37.5774]"
499,534,PAKENHAM 54 Webster Way VIC 3810,480,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
500,535,WARRNAMBOOL 18 Carolyn Crescent VIC 3280,450,3,1,2,House,-37.0,145.0,"[145.0, -37.0]"
501,536,GLENROY 109 Loongana Avenue VIC 3046,495,3,1,4,House,-37.7,144.9333,"[144.9333, -37.7]"
502,537,WERRIBEE 46 Kiely Avenue VIC 3030,365,3,1,6,House,-37.8887,144.726,"[144.726, -37.8887]"
503,538,BEAUMARIS 41 Alfred Street VIC 3193,450,2,1,2,House,-37.9736,145.0164,"[145.0164, -37.9736]"
504,539,WARRNAMBOOL 6 Verdon St VIC 3280,380,3,1,3,House,-37.0,145.0,"[145.0, -37.0]"
505,540,SOUTH YARRA 6 Cliff Street VIC 3141,795,2,1,0,House,-37.8333,144.9833,"[144.9833, -37.8333]"
506,541,ASCOT VALE 99 Ascot Vale Road VIC 3032,695,3,2,1,House,-37.7808,144.9354,"[144.9354, -37.7808]"
507,542,PAKENHAM 18 Stable Street VIC 3810,480,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
508,543,POINT COOK 16 Hewett Drive VIC 3030,430,3,2,2,House,-37.8887,144.726,"[144.726, -37.8887]"
509,544,PAKENHAM 25 Clarendon Street VIC 3810,490,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
510,545,BRIGHTON EAST 1/120 Thomas Street VIC 3187,630,3,1,1,House,-37.9014,145.0188,"[145.0188, -37.9014]"
511,546,HOPPERS CROSSING 18 Rudolph Street VIC 3029,400,3,2,2,House,-37.8724862,144.7014344,"[144.7014344, -37.8724862]"
512,547,PAKENHAM 6 Dundee Court VIC 3810,400,3,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
513,548,MADDINGLEY 8 Essence Boulevard VIC 3340,530,4,2,2,House,-37.7199,144.3727,"[144.3727, -37.7199]"
514,549,ALTONA NORTH 36 Duosa Road VIC 3025,490,3,1,2,House,-37.8349,144.8474,"[144.8474, -37.8349]"
515,550,WYNDHAM VALE 25 Pelham Crescent VIC 3024,370,3,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]"
516,551,WYNDHAM VALE 48 Brougham Avenue VIC 3024,380,3,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]"
517,552,NEWPORT 1a Graham Street VIC 3015,540,2,1,1,House,-37.8302,144.8709,"[144.8709, -37.8302]"
518,553,BLACK ROCK 278 Beach Road VIC 3193,1150,4,3,2,House,-37.9736,145.0164,"[145.0164, -37.9736]"
519,554,DROUIN 35 Timbertop Crescent VIC 3818,520,3,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]"
520,555,PAKENHAM 1 Loxton Way VIC 3810,595,4,2,3,House,-38.1333,145.5167,"[145.5167, -38.1333]"
521,556,WERRIBEE 80 Silvereye Crescent VIC 3030,335,3,2,0,House,-37.8887,144.726,"[144.726, -37.8887]"
522,557,PAKENHAM 11 Clairwood Avenue VIC 3810,400,3,2,1,House,-38.1333,145.5167,"[145.5167, -38.1333]"
523,558,DROUIN 43 Harmon Drive VIC 3818,470,3,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]"
524,559,WERRIBEE 2 Quamby Court VIC 3030,350,3,2,2,House,-37.8887,144.726,"[144.726, -37.8887]"
525,560,SPRINGVALE Rear 95 Springvale Road VIC 3171,450,3,1,1,House,-37.9457,145.1581,"[145.1581, -37.9457]"
526,561,DIGGERS REST 23 Splendour Circuit VIC 3427,420,3,2,2,House,-37.626,144.7188,"[144.7188, -37.626]"
527,562,PAKENHAM 2 Stable Street VIC 3810,500,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
528,563,WYNDHAM VALE 5 Wilton Close VIC 3024,350,4,1,4,House,-37.8291,144.5622,"[144.5622, -37.8291]"
529,564,FLEMINGTON 47 Waltham Street VIC 3031,475,3,1,0,House,-37.7899,144.9226,"[144.9226, -37.7899]"
530,565,PAKENHAM 3 Deveney Street VIC 3810,400,3,1,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
531,566,CLYDE NORTH 21 Hearthstone Circuit VIC 3978,490,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]"
532,567,WODONGA 28 Craig Circuit VIC 3690,400,3,2,2,House,-36.0997,146.802,"[146.802, -36.0997]"
533,568,NORTHCOTE 225 St. Georges Road VIC 3070,595,2,1,1,House,-37.7667,145.0,"[145.0, -37.7667]"
534,569,TRUGANINA 97 Marquands Road VIC 3029,480,4,2,2,House,-37.8826,144.7003,"[144.7003, -37.8826]"
535,570,SEAFORD 52 Hadley Street VIC 3198,420,3,1,6,House,-38.1049,145.1382,"[145.1382, -38.1049]"
536,571,SCORESBY 91 George Street VIC 3179,490,3,1,2,House,-37.9,145.2333,"[145.2333, -37.9]"
537,572,WEST MELBOURNE 4/30 Dudley Street VIC 3003,630,3,2,1,House,-37.8101,144.95,"[144.95, -37.8101]"
538,573,BRUNSWICK EAST 7 Queen Street VIC 3057,750,3,2,2,House,-37.7603,144.9502,"[144.9502, -37.7603]"
539,574,BAYSWATER NORTH 11 Winchester Drive VIC 3153,600,5,2,2,House,-37.85,145.2667,"[145.2667, -37.85]"
540,575,TOORADIN 9 Harewood Street VIC 3980,550,3,2,2,House,-38.2147,145.3833,"[145.3833, -38.2147]"
541,576,HOPPERS CROSSING 43 Bourke Crescent VIC 3029,420,3,2,2,House,-37.0,145.0,"[145.0, -37.0]"
542,577,CRANBOURNE 11 Glenwood Court VIC 3977,480,3,1,6,House,-38.1375,145.2744,"[145.2744, -38.1375]"
543,578,WANTIRNA 20 Dumfries Way VIC 3152,575,5,3,3,House,-37.85,145.2167,"[145.2167, -37.85]"
544,579,WARRNAMBOOL 238A Koroit Street VIC 3280,380,2,1,1,House,-38.3828684,142.4815548,"[142.4815548, -38.3828684]"
545,580,FITZROY 1/54 Marion Street VIC 3065,500,1,1,0,House,-37.7984,144.9783,"[144.9783, -37.7984]"
546,581,BERWICK 11 Misty Close VIC 3806,640,4,2,2,House,-38.0,145.35,"[145.35, -38.0]"
547,582,FITZROY NORTH 119 Rae Street VIC 3068,500,2,1,0,House,-37.7865,144.9897,"[144.9897, -37.7865]"
548,583,WODONGA 11 Mitchell Street VIC 3690,380,3,1,1,House,-36.0997,146.802,"[146.802, -36.0997]"
549,585,NEWPORT 23 Speight Street VIC 3015,690,4,1,3,House,-37.8302,144.8709,"[144.8709, -37.8302]"
550,586,PAKENHAM 44 Darwin Way VIC 3810,560,5,3,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
551,587,CARLTON NORTH 465 Station Street VIC 3054,1000,3,2,0,House,-37.7866,144.9685,"[144.9685, -37.7866]"
552,588,WILLIAMSTOWN 107 John Street VIC 3016,700,3,1,0,House,-37.857,144.8977,"[144.8977, -37.857]"
553,589,SUNBURY 8 Sorrel Circuit VIC 3429,480,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]"
554,590,FRASER RISE 32 Forrester Grove VIC 3336,420,3,2,1,House,-37.0,145.0,"[145.0, -37.0]"
555,591,WYNDHAM VALE 1 Glee Street VIC 3024,360,3,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]"
556,592,WYNDHAM VALE 2/16 Mermaid Crescent VIC 3024,340,2,1,1,House,-37.8291,144.5622,"[144.5622, -37.8291]"
557,594,BRIGHTON EAST 14 Mackie Grove VIC 3187,1700,4,3,3,House,-37.9014,145.0188,"[145.0188, -37.9014]"
558,595,WYNDHAM VALE 28 Brookside Drive VIC 3024,420,4,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]"
559,596,ALTONA MEADOWS 37 Crellin Avenue VIC 3028,460,3,2,2,House,-37.8809,144.7587,"[144.7587, -37.8809]"
560,597,CARLTON 124 Rathdowne Street VIC 3053,830,4,1,0,House,-37.8004,144.9684,"[144.9684, -37.8004]"
561,598,PAKENHAM 17 Torre Road VIC 3810,400,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
562,599,OFFICER 6 Bolton Grove VIC 3809,440,3,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]"
563,600,PAKENHAM 39 Rockford Street VIC 3810,410,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
564,601,BRUNSWICK 10 Lydia Street VIC 3056,650,2,1,1,House,-37.7667,144.9667,"[144.9667, -37.7667]"
565,602,CARLTON NORTH 690 Canning Street VIC 3054,880,4,1,0,House,-37.7866,144.9685,"[144.9685, -37.7866]"
566,603,PAKENHAM 1/30 Silver Gum Drive VIC 3810,400,3,2,1,House,-38.1333,145.5167,"[145.5167, -38.1333]"
567,604,WERRIBEE 20 Deutgam Street VIC 3030,480,3,2,4,House,-37.8887,144.726,"[144.726, -37.8887]"
568,605,MERNDA 11 Greig Drive VIC 3754,540,4,2,2,House,-37.6,145.15,"[145.15, -37.6]"
569,606,OFFICER 10 Kallista Circuit VIC 3809,500,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]"
570,607,ASCOT VALE 9 Haven Crescent VIC 3032,590,3,2,1,House,-37.7808,144.9354,"[144.9354, -37.7808]"
571,608,NEWPORT 4/5 Grieves Street VIC 3015,690,3,2,3,House,-37.8302,144.8709,"[144.8709, -37.8302]"
572,609,NEWPORT 11 Davies Street VIC 3015,750,4,2,4,House,-37.8302,144.8709,"[144.8709, -37.8302]"
573,610,MANOR LAKES 14 Firecrest Road VIC 3024,400,4,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]"
574,611,WILLIAMSTOWN 106 Stevedore Street VIC 3016,600,3,2,1,House,-37.857,144.8977,"[144.8977, -37.857]"
575,612,PRESTON 437 Gilbert Road VIC 3072,750,3,1,1,House,-37.75,145.0167,"[145.0167, -37.75]"
576,613,RICHMOND 7/65 York Street VIC 3121,350,1,1,1,House,-37.8271,145.0064,"[145.0064, -37.8271]"
577,614,MANOR LAKES 44 Amaretto Circuit VIC 3024,360,3,2,1,House,-37.8291,144.5622,"[144.5622, -37.8291]"
578,615,DROUIN 106 Longwarry Road VIC 3818,550,3,2,3,House,-38.1561,145.8431,"[145.8431, -38.1561]"
579,616,MANOR LAKES 26 Truffle Circuit VIC 3024,500,5,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]"
580,617,PAKENHAM 1 Leigh Drive VIC 3810,650,3,2,8,House,-38.1333,145.5167,"[145.5167, -38.1333]"
581,618,ESSENDON 20/18 Raleigh Street VIC 3040,370,2,1,1,House,-37.7538,144.8883,"[144.8883, -37.7538]"
582,619,NEWPORT 6 Loft Reserve Road VIC 3015,600,3,2,1,House,-37.8302,144.8709,"[144.8709, -37.8302]"
583,620,CRANBOURNE NORTH 6 Bronson Circuit VIC 3977,545,4,2,2,House,-38.1375,145.2744,"[145.2744, -38.1375]"
584,621,OFFICER 60 Heathcote Grove VIC 3809,440,3,2,1,House,-38.0592,145.4095,"[145.4095, -38.0592]"
585,622,ST KILDA EAST 17 Empress Rd VIC 3183,750,3,1,0,House,-37.8692,144.9977,"[144.9977, -37.8692]"
586,623,CARLTON 106 Keppel Street VIC 3053,730,2,2,1,House,-37.8004,144.9684,"[144.9684, -37.8004]"
587,624,CARLTON 40 Dorrit Street VIC 3053,625,2,2,0,House,-37.8004,144.9684,"[144.9684, -37.8004]"
588,625,FLINDERS 440 Keys Road VIC 3929,4000,6,4,2,House,-38.4739,145.019,"[145.019, -38.4739]"
589,626,CARNEGIE 87 Mimosa Road VIC 3163,1200,4,2,3,House,-37.8895,145.0581,"[145.0581, -37.8895]"
590,627,OFFICER 45 Koba Way VIC 3809,520,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]"
591,628,PRAHRAN 12 Bayview Street VIC 3181,720,3,1,3,House,-37.853,144.9929,"[144.9929, -37.853]"
592,629,SOUTH YARRA 76 Millswyn Street VIC 3141,1700,2,2,1,House,-37.8333,144.9833,"[144.9833, -37.8333]"
593,630,BRIGHTON 41 Bay Street VIC 3186,1490,4,2,2,House,-37.9057,145.0067,"[145.0067, -37.9057]"
594,631,FAWKNER 46 Mutton Road VIC 3060,420,3,1,2,House,-37.7167,144.9667,"[144.9667, -37.7167]"
595,632,ARMADALE 4a Fetherston Street VIC 3143,2200,3,2,2,House,-37.85,145.0333,"[145.0333, -37.85]"
596,633,WINDSOR 124 Punt Road VIC 3181,795,4,2,2,House,-37.853,144.9929,"[144.9929, -37.853]"
597,634,COBURG 40 Higinbotham Street VIC 3058,560,3,1,2,House,-37.75,144.9667,"[144.9667, -37.75]"
598,635,CANTERBURY 22 Daphne Street VIC 3126,50,4,2,2,House,-37.8247,145.0848,"[145.0848, -37.8247]"
599,636,ST KILDA 12 Gurner Street VIC 3182,1750,4,2,1,House,-37.8633,144.9802,"[144.9802, -37.8633]"
600,637,TOORAK 9 Tyalla Crescent VIC 3142,795,3,2,2,House,-37.8416,145.0177,"[145.0177, -37.8416]"
601,638,BALWYN NORTH 83 Clifton Street VIC 3104,650,4,1,2,House,-37.7909,145.0939,"[145.0939, -37.7909]"
602,639,MALVERN 22 Ethel Street VIC 3144,1750,5,2,2,House,-37.8512,145.0317,"[145.0317, -37.8512]"
603,640,GLEN IRIS 6 Kenilworth Grove VIC 3146,650,3,1,3,House,-37.8599,145.0549,"[145.0549, -37.8599]"
604,641,MOUNT WAVERLEY 478 Highbury Road VIC 3149,640,3,1,3,House,-37.8771,145.1294,"[145.1294, -37.8771]"
605,642,FRANKSTON 145 Cranbourne Frankston Road VIC 3199,500,3,1,3,House,-38.1333,145.1333,"[145.1333, -38.1333]"
606,643,OAKLEIGH 30 Oxford St VIC 3166,990,4,1,4,House,-37.8995,145.0811,"[145.0811, -37.8995]"
607,644,RINGWOOD NORTH 1 Belle Vue Avenue VIC 3134,480,3,1,0,House,-37.7667,145.25,"[145.25, -37.7667]"
608,645,FLEMINGTON 12 Ascot Vale Road VIC 3031,470,2,1,1,House,-37.7899,144.9226,"[144.9226, -37.7899]"
609,646,GISBORNE 4 Watt Street VIC 3437,590,3,2,2,House,-37.4886,144.5942,"[144.5942, -37.4886]"
610,647,SUNSHINE WEST 9 Rautman Crescent VIC 3020,415,3,2,2,House,-37.775,144.8333,"[144.8333, -37.775]"
611,648,MARIBYRNONG 45 Cedar Drive VIC 3032,895,4,2,2,House,-37.7808,144.9354,"[144.9354, -37.7808]"
612,649,BONBEACH 24 Cannes Avenue VIC 3196,580,4,1,4,House,-38.0372,145.1097,"[145.1097, -38.0372]"
613,650,EUMEMMERRING 32-34 Doveton Avenue VIC 3177,350,3,1,1,House,-37.9944331,145.2508601,"[145.2508601, -37.9944331]"
614,651,TRUGANINA 49 Ionica Loop VIC 3029,450,4,2,2,House,-37.8826,144.7003,"[144.7003, -37.8826]"
615,652,MELTON SOUTH 6 Hollybrook St VIC 3338,380,3,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
616,653,STRATHTULLOH 19 Selbourne Street VIC 3338,420,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
617,655,NARRE WARREN 1 Juncus Street VIC 3805,520,4,3,2,House,-38.0298,145.3034,"[145.3034, -38.0298]"
618,656,ELWOOD 102 Mitford Street VIC 3184,775,2,1,0,House,-37.8809,144.9855,"[144.9855, -37.8809]"
619,657,HAMPTON PARK 1/26 Beckington Crescent VIC 3976,360,3,1,1,House,-38.0333,145.25,"[145.25, -38.0333]"
620,658,ENDEAVOUR HILLS 4 Bedford Court VIC 3802,410,3,1,2,House,-37.977,145.2587,"[145.2587, -37.977]"
621,659,GISBORNE 8 Morrow Road VIC 3437,480,3,1,0,House,-37.4886,144.5942,"[144.5942, -37.4886]"
622,660,MERNDA 7 Underhill Road VIC 3754,450,3,2,2,House,-37.6,145.15,"[145.15, -37.6]"
623,661,MORNINGTON 15 Inglis Street VIC 3931,580,3,1,1,House,-38.2167,145.0333,"[145.0333, -38.2167]"
624,662,POINT COOK 6 Evesham Drive VIC 3030,470,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]"
625,663,KALORAMA 11 Rosemont Crescent VIC 3766,600,3,2,2,House,-37.8167,145.3667,"[145.3667, -37.8167]"
626,664,CLAYTON SOUTH 41 Bellavista Crescent VIC 3169,460,3,1,2,House,-37.9431,145.106,"[145.106, -37.9431]"
627,666,COBURG 504/14-20 Nicholson Street VIC 3058,350,1,1,1,House,-37.75,144.9667,"[144.9667, -37.75]"
628,668,GISBORNE 17 Alcheringa Court VIC 3437,700,4,2,2,House,-37.4886,144.5942,"[144.5942, -37.4886]"
629,669,GOWANBRAE 5/2 Lanark Way VIC 3043,440,3,2,2,House,-37.7013,144.881,"[144.881, -37.7013]"
630,670,CRAIGIEBURN 23 Meyers Walk VIC 3064,380,2,2,1,House,-37.5588,144.9124,"[144.9124, -37.5588]"
631,671,ROWVILLE 18 Carrara Rd VIC 3178,430,3,1,2,House,-37.9333,145.2333,"[145.2333, -37.9333]"
632,672,HOPPERS CROSSING 1A Lyndall Court VIC 3029,375,3,2,1,House,-37.8798164,144.6883791,"[144.6883791, -37.8798164]"
633,673,SUNBURY 12 Jersey Drive VIC 3429,520,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]"
634,674,ASCOT VALE 188 St Leonards Road VIC 3032,600,3,2,2,House,-37.7808,144.9354,"[144.9354, -37.7808]"
635,675,PAKENHAM 19 Cohens Way VIC 3810,420,3,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
636,676,TULLAMARINE 1/131 Mickleham Road VIC 3043,350,2,1,1,House,-37.7013,144.881,"[144.881, -37.7013]"
637,677,OFFICER 11 Flanagan Avenue VIC 3809,500,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]"
638,678,CROYDON NORTH 7 Turkeith Crescent VIC 3136,30,3,1,2,House,-37.7744,145.2756,"[145.2756, -37.7744]"
639,679,NARRE WARREN 11 Balcombe Court VIC 3805,420,3,2,2,House,-38.0298,145.3034,"[145.3034, -38.0298]"
640,680,FAWKNER 4 Somerlayton Crescent VIC 3060,380,3,1,1,House,-37.7167,144.9667,"[144.9667, -37.7167]"
641,682,MOUNT ELIZA 28 Mcgown Road VIC 3930,1300,4,2,2,House,-38.1943,145.0926,"[145.0926, -38.1943]"
642,683,OAKLEIGH 19 Regent Street VIC 3166,550,3,2,1,House,-37.8995,145.0811,"[145.0811, -37.8995]"
643,684,OFFICER SOUTH 62 Leeson Street VIC 3809,390,3,2,1,House,-38.0592,145.4095,"[145.4095, -38.0592]"
644,685,FRANKSTON 16 Macorna Street VIC 3199,440,3,1,2,House,-38.1333,145.1333,"[145.1333, -38.1333]"
645,686,DANDENONG NORTH 33 Kandra Street VIC 3175,550,4,2,2,House,-37.9833,145.2,"[145.2, -37.9833]"
646,687,SOUTH MORANG 50 Le Page Run VIC 3752,540,4,2,2,House,-37.65,145.1,"[145.1, -37.65]"
647,688,OFFICER 8 Juniper Street VIC 3809,400,3,2,1,House,-38.0592,145.4095,"[145.4095, -38.0592]"
648,689,NEWPORT 29 Collingwood Road VIC 3015,760,3,2,1,House,-37.8302,144.8709,"[144.8709, -37.8302]"
649,690,SUNBURY 145 PHILLIP DRIVE VIC 3429,435,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]"
650,691,RYE 5 Grandview Avenue VIC 3941,875,4,4,4,House,-38.4141,144.8244,"[144.8244, -38.4141]"
651,692,WEIR VIEWS 18 Pegasus Drive VIC 3338,430,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
