,Unnamed: 0.1,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,2022income,2022house_price,Unnamed: 0,erp_2022,net_internal_migration_2021_22,net_overseas_migration_2021_22,natural_increase_2021_22
133,136,495,BRUNSWICK,2,2,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
134,137,595,BRUNSWICK,2,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
135,138,525,BRUNSWICK,3,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
136,139,580,BRUNSWICK,3,1,0,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
137,140,470,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
138,141,640,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
139,142,650,BRUNSWICK,2,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
140,143,950,BRUNSWICK,4,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
141,144,520,BRUNSWICK,4,2,2,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
142,145,730,BRUNSWICK,3,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
143,146,920,BRUNSWICK,3,2,2,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
144,147,385,BRUNSWICK,2,1,1,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
145,148,620,BRUNSWICK,2,2,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
146,149,565,BRUNSWICK,3,1,1,-37.7667,144.9667,1510.0,838.6,895.8,2281.8,1614.7,997.7,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
147,150,550,BRUNSWICK,4,2,1,-38.0,145.35,7621.0,6609.5,8831.1,5691.3,5332.3,785.5,22008.19999999996,571750.0,135,32222.0,-680.5999999999767,-776.1999999999534,94.80000000000292
148,151,450,KINGSBURY,4,2,2,-37.7077,144.5749,1358.8,21132.5,2968.9,4004.5,4093.1,78.4,7501.199999999953,656700.0,216,14355.20000000007,-390.6000000000058,-357.5999999999767,-11.600000000000364
149,153,675,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
150,154,550,ABBOTSFORD,2,1,2,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
151,155,625,ABBOTSFORD,2,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
152,156,900,ABBOTSFORD,3,2,2,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
153,157,470,ABBOTSFORD,1,1,0,-37.8046,144.9998,7600.5,846.1,719.2,1268.7,2600.4,839.4,8198.800000000047,513450.0,153,11211.400000000023,-199.59999999997672,-387.3999999999942,57.19999999999982
154,158,550,NUNAWADING,3,1,1,-37.8275,145.1739,8483.6,954.3,2661.8,3362.5,1515.0,1941.0,8083.200000000012,601850.0,305,13359.0,-322.6000000000058,-145.79999999998836,13.200000000000728
155,159,690,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
156,160,920,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
157,161,1100,TRARALGON,3,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
158,162,685,TRARALGON,2,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
159,163,560,TRARALGON,2,1,2,-37.846165,144.9873736,10523.8,657.9,785.7,822.6,557.4,1451.8,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
160,164,815,TRARALGON,3,1,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
161,165,610,TRARALGON,2,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
162,166,740,TRARALGON,3,2,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
163,167,1100,TRARALGON,3,2,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
164,169,560,TRARALGON,2,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
165,170,890,TRARALGON,3,1,2,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
166,171,720,TRARALGON,3,1,3,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
167,172,795,TRARALGON,3,1,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
168,173,600,TRARALGON,2,2,1,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
169,174,580,TRARALGON,3,1,0,-37.853,144.9929,11174.5,522.0,878.4,0.0,732.2,1399.2,16781.400000000023,213750.0,23,28992.20000000001,29.39999999999964,-40.39999999999418,45.39999999999782
170,175,650,PORT MELBOURNE,3,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
171,176,800,PORT MELBOURNE,3,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
172,177,650,PORT MELBOURNE,3,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
173,178,645,PORT MELBOURNE,3,1,2,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
174,179,675,PORT MELBOURNE,2,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
175,180,890,PORT MELBOURNE,4,1,1,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
176,181,480,PORT MELBOURNE,2,1,0,-37.8329,144.922,9149.8,4973.4,6110.1,5110.1,3509.1,811.2,11708.0,755800.0,149,18376.20000000001,-276.3999999999978,-303.80000000001746,65.59999999999854
177,182,525,NOBLE PARK NORTH,3,1,2,-37.9667,145.1667,5055.3,1369.7,2888.8,0.0,4024.3,779.9,4270.400000000023,642250.0,341,7957.600000000002,-219.60000000000585,-57.19999999999709,41.40000000000055
178,183,600,NOBLE PARK NORTH,4,3,2,-37.9667,145.1667,5055.3,1369.7,2888.8,0.0,4024.3,779.9,4270.400000000023,642250.0,341,7957.600000000002,-219.60000000000585,-57.19999999999709,41.40000000000055
179,184,680,HUGHESDALE,3,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5076.200000000012,650200.0,63,8815.599999999977,-100.39999999999964,-167.39999999999418,21.200000000000728
180,185,550,HUGHESDALE,3,1,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5076.200000000012,650200.0,63,8815.599999999977,-100.39999999999964,-167.39999999999418,21.200000000000728
181,186,675,HUGHESDALE,4,2,3,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5076.200000000012,650200.0,63,8815.599999999977,-100.39999999999964,-167.39999999999418,21.200000000000728
182,187,650,HUGHESDALE,4,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5076.200000000012,650200.0,63,8815.599999999977,-100.39999999999964,-167.39999999999418,21.200000000000728
183,188,750,HUGHESDALE,4,2,2,-37.8995,145.0811,6705.9,845.7,1665.9,3840.8,1350.8,959.4,5076.200000000012,650200.0,63,8815.599999999977,-100.39999999999964,-167.39999999999418,21.200000000000728
184,189,600,BULLEEN,4,2,2,-37.7667,145.0833,1568.6,3243.8,2876.9,3215.4,1767.0,1807.6,7367.8000000000175,742350.0,170,12115.399999999994,-131.20000000000073,-83.40000000000873,7.799999999999272
185,190,500,BULLEEN,3,1,2,-37.7667,145.0833,1568.6,3243.8,2876.9,3215.4,1767.0,1807.6,7367.8000000000175,742350.0,170,12115.399999999994,-131.20000000000073,-83.40000000000873,7.799999999999272
186,191,490,KEYSBOROUGH,3,1,4,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,20289.0,667250.0,340,33749.59999999986,-324.20000000001164,-223.60000000000585,220.40000000000143
187,192,430,KEYSBOROUGH,3,1,3,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,20289.0,667250.0,340,33749.59999999986,-324.20000000001164,-223.60000000000585,220.40000000000143
188,193,570,KEYSBOROUGH,4,2,2,-37.9912,145.1739,3522.7,3662.6,2990.3,2584.6,587.9,825.7,20289.0,667250.0,340,33749.59999999986,-324.20000000001164,-223.60000000000585,220.40000000000143
189,194,500,SPRINGVALE SOUTH,3,2,2,-37.9827,145.1342,2119.2,5618.6,5753.1,5202.6,307.4,414.5,7676.000000000058,580300.0,343,13513.199999999995,-433.4000000000015,-184.7999999999884,21.599999999998545
190,195,480,SPRINGVALE SOUTH,3,1,3,-37.9827,145.1342,2119.2,5618.6,5753.1,5202.6,307.4,414.5,7676.000000000058,580300.0,343,13513.199999999995,-433.4000000000015,-184.7999999999884,21.599999999998545
191,196,720,BEAUMARIS,3,2,1,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9810.399999999994,860250.0,173,15267.799999999988,42.60000000000037,-128.59999999999127,-24.399999999997817
192,197,1050,BEAUMARIS,4,2,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9810.399999999994,860250.0,173,15267.799999999988,42.60000000000037,-128.59999999999127,-24.399999999997817
193,198,1100,BEAUMARIS,5,2,4,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9810.399999999994,860250.0,173,15267.799999999988,42.60000000000037,-128.59999999999127,-24.399999999997817
194,199,600,BEAUMARIS,3,1,3,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9810.399999999994,860250.0,173,15267.799999999988,42.60000000000037,-128.59999999999127,-24.399999999997817
195,200,895,BEAUMARIS,4,2,2,-37.9722929,145.0357674,7871.0,2761.5,2156.0,2676.1,3330.2,856.4,9810.399999999994,860250.0,173,15267.799999999988,42.60000000000037,-128.59999999999127,-24.399999999997817
196,201,625,BEAUMARIS,3,1,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9810.399999999994,860250.0,173,15267.799999999988,42.60000000000037,-128.59999999999127,-24.399999999997817
197,202,450,BEAUMARIS,2,1,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9810.399999999994,860250.0,173,15267.799999999988,42.60000000000037,-128.59999999999127,-24.399999999997817
198,203,1100,BEAUMARIS,4,3,2,-37.9736,145.0164,6646.2,3215.5,321.2,1444.3,4775.0,1258.9,9810.399999999994,860250.0,173,15267.799999999988,42.60000000000037,-128.59999999999127,-24.399999999997817
199,204,850,THORNBURY,3,2,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
200,205,1100,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
201,206,905,THORNBURY,3,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
202,207,650,THORNBURY,3,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
203,208,1300,THORNBURY,4,3,3,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
204,209,780,THORNBURY,4,1,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
205,210,630,THORNBURY,3,2,1,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
206,211,570,THORNBURY,2,1,4,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
207,212,570,THORNBURY,3,1,2,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
208,213,650,THORNBURY,2,1,2,-37.7583,145.0051,6328.9,948.5,2628.8,2028.2,2224.9,1330.4,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
209,214,50,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
210,215,1025,THORNBURY,4,2,2,-37.8247,145.0848,5001.0,401.5,2367.9,2451.2,3186.5,1886.2,13682.399999999909,662700.0,138,21159.79999999999,-275.8000000000029,-198.7999999999884,90.0
211,216,750,BRUNSWICK EAST,3,2,2,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11023.999999999767,546900.0,38,15844.800000000048,178.39999999999418,-355.6000000000058,63.20000000000073
212,218,925,BRUNSWICK EAST,2,2,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11023.999999999767,546900.0,38,15844.800000000048,178.39999999999418,-355.6000000000058,63.20000000000073
213,219,550,MALVERN EAST,3,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
214,220,950,MALVERN EAST,5,2,3,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
215,221,500,MALVERN EAST,2,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
216,222,580,MALVERN EAST,2,1,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
217,223,470,MALVERN EAST,3,1,4,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
218,224,3500,MALVERN EAST,5,4,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
219,225,450,MALVERN EAST,4,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
220,226,600,MALVERN EAST,2,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
221,227,500,MALVERN EAST,2,2,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
222,228,620,MALVERN EAST,3,1,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
223,229,1750,MALVERN EAST,5,2,2,-37.8512,145.0317,7748.5,1508.9,2290.3,467.4,1797.8,1320.9,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
224,230,899,MALVERN EAST,5,2,2,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
225,231,750,MALVERN EAST,3,1,1,-37.874,145.0425,7373.6,1264.1,4127.9,1766.3,915.4,1210.5,15594.800000000048,656000.0,202,24928.400000000023,31.59999999999127,-740.3999999999651,-38.80000000000291
226,232,675,BRIGHTON EAST,2,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
227,233,1100,BRIGHTON EAST,4,2,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
228,234,990,BRIGHTON EAST,4,2,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
229,235,1000,BRIGHTON EAST,4,2,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
230,236,1049,BRIGHTON EAST,3,2,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
231,237,820,BRIGHTON EAST,4,3,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
232,238,1150,BRIGHTON EAST,4,3,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
233,239,525,BRIGHTON EAST,2,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
234,240,590,BRIGHTON EAST,3,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
235,241,995,BRIGHTON EAST,4,3,4,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
236,242,630,BRIGHTON EAST,3,1,1,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
237,243,1700,BRIGHTON EAST,4,3,3,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
238,244,520,BRIGHTON EAST,2,1,2,-37.9014,145.0188,3405.6,1886.5,1472.2,1198.2,5494.6,1808.0,10871.799999999988,992650.0,181,17111.199999999997,-89.19999999999891,-213.1999999999825,-54.0
239,245,700,SPRINGVALE,4,2,6,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,14714.59999999986,622200.0,342,24642.800000000047,-1002.7999999999884,-441.6000000000349,37.59999999999855
240,246,50,SPRINGVALE,5,3,4,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,14714.59999999986,622200.0,342,24642.800000000047,-1002.7999999999884,-441.6000000000349,37.59999999999855
241,247,420,SPRINGVALE,4,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,14714.59999999986,622200.0,342,24642.800000000047,-1002.7999999999884,-441.6000000000349,37.59999999999855
242,248,620,SPRINGVALE,4,3,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,14714.59999999986,622200.0,342,24642.800000000047,-1002.7999999999884,-441.6000000000349,37.59999999999855
243,249,450,SPRINGVALE,3,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,14714.59999999986,622200.0,342,24642.800000000047,-1002.7999999999884,-441.6000000000349,37.59999999999855
244,250,420,SPRINGVALE,3,1,1,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,14714.59999999986,622200.0,342,24642.800000000047,-1002.7999999999884,-441.6000000000349,37.59999999999855
245,251,555,SPRINGVALE,3,2,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,14714.59999999986,622200.0,342,24642.800000000047,-1002.7999999999884,-441.6000000000349,37.59999999999855
246,252,430,SPRINGVALE,3,1,2,-37.9457,145.1581,4665.9,1012.0,1118.3,1398.9,3704.1,1541.9,14714.59999999986,622200.0,342,24642.800000000047,-1002.7999999999884,-441.6000000000349,37.59999999999855
247,253,650,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
248,254,630,COBURG,5,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
249,255,720,COBURG,3,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
250,256,600,COBURG,3,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
251,257,620,COBURG,3,2,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
252,258,560,COBURG,3,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
253,259,350,COBURG,1,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
254,260,500,COBURG,3,1,1,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
255,261,575,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
256,262,520,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
257,263,515,COBURG,3,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
258,264,750,COBURG,5,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
259,265,995,COBURG,6,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
260,266,625,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
261,267,520,COBURG,3,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
262,268,570,COBURG,5,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,18672.800000000047,605400.0,66,30378.400000000023,-371.7999999999993,-303.0,151.0
