,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
0,BALLAR12461,Anytime Fitness Ballarat,La Trobe,BALLARAT,3350.0,-37.573219,143.835744,,"601-603 La Trobe Street, BALLARAT 3350",565 U10
1,BALLAR12462,Anytime Fitness Mount Clear,Geelong,MOUNT CLEAR,3350.0,-37.602661,143.867711,,"5/1174 Geelong Road, MOUNT CLEAR 3350",572 F6
2,BALLAR12516,O'Briens Kickboxing & Boxing Gym,Howitt,BALLARAT NORTH,3350.0,-37.542919,143.857592,,"502 Howitt Street, BALLARAT NORTH 3350",566 D4
3,BALLAR12517,On Track Personal Fitness,Sturt,BALLARAT,3350.0,-37.562484,143.859425,,"37 Sturt Street, BALLARAT 3350",566 D8
4,BALLAR12525,Spartans Gym and Supplements,Howitt,BALLARAT NORTH,3350.0,-37.542901,143.857062,,"502 Howitt Street, BALLARAT NORTH 3350",566 D4
5,BALLAR5560,4U Health and Fitness,Gregory,BALLARAT,3350.0,-37.546259,143.868684,,"12 Gregory Street, BALLARAT 3350",
6,BANYUL12837,Macleod Recreation & Fitness Centre,Wungan,MACLEOD,3085.0,-37.723317,145.068971,Wooden Gymnasium,"157 Wungan Street, MACLEOD 3085",20 A7
7,BANYUL12817,Anytime Fitness Greensborough,Main,GREENSBOROUGH,3088.0,-37.702516,145.102782,,"25 Main Road, GREENSBOROUGH 3088",
8,BANYUL12796,Anytime Fitness Heidelberg,Burgundy,HEIDELBERG,3084.0,-37.75609,145.064412,,"163/165 Burgundy Street, HEIDELBERG 3084",
9,BANYUL12797,Gym on Grimshaw,Grimshaw,BUNDOORA ,3083.0,-37.702087,145.071402,,"7/445 Grimshaw Street, BUNDOORA  3083",
10,BANYUL12828,Ivanhoe Aquatic & Fitness Centre,Waterdale,IVANHOE ,3079.0,-37.76226,145.043423,," Waterdale Road, IVANHOE  3079",31 E10
11,BANYUL12832,Jetts Fitness Bundoora,Grimshaw,BUNDOORA ,3083.0,-37.699165,145.059327,,"584 Grimshaw Street, BUNDOORA  3083",
12,BANYUL12809,Take2 Fitness For Women,Beetham ,ROSANNA,3084.0,-37.743578,145.065542,,"57 Beetham  Parade, ROSANNA 3084",32 A1
13,BAWBAW12126,Braha Martial Arts & Fitness Centre,Victoria,WARRAGUL,3820.0,-38.157426,145.930786,," Victoria Street, WARRAGUL 3820",704 F5
14,BAWBAW12135,Feel Good Fitness,Sutton,WARRAGUL,3820.0,-38.161673,145.955081,,"199 Sutton Street, WARRAGUL 3820",704 E4
15,BAWBAW12141,Fitness 101,Albert,WARRAGUL,3820.0,-38.161778,145.940645,,"122 Albert Street, WARRAGUL 3820",704 F6
16,BAWBAW12086,Gregory's Fitness Centre,Main Nerrim,DROUIN WEST,3818.0,,,,"435 Main Nerrim Road, DROUIN WEST 3818",96 F3
17,BAWBAW12134,Jada Fitness,Pearse,WARRAGUL,3820.0,,,," Pearse Street, WARRAGUL 3820",704 H7
18,BAWBAW12138,Studio Samsara Fitness,Olympic ,WARRAGUL,3820.0,,,,"7 Olympic  Street, WARRAGUL 3820",704 H7
19,BAWBAW11521,Warragul Gymnastic Club,Alfred ,WARRAGUL,3820.0,,,,"40 Alfred  Street, WARRAGUL 3820",
20,BAYSID12326,Bustamove Health & Fitness,Balcombe,BLACK ROCK,3193.0,-37.975858,145.017226,,"595 Balcombe Road, BLACK ROCK 3193",79 B9
21,BAYSID12328,Fitness First Bayside,Bay,HIGHETT,3190.0,-37.954689,145.031245,,"241 - 245 Bay Road, HIGHETT 3190",79 B9
22,BAYSID12369,Fitness First Brighton,Nepean,BRIGHTON EAST,3187.0,-37.909073,145.012179,,"531 Nepean Hwy, BRIGHTON EAST 3187",
23,BAYSID12380,Gecko Kids Fitness,South,HAMPTON EAST,3188.0,,,,"338 South Road, HAMPTON EAST 3188",
24,BAYSID12335,Harpers Fitness,Bluff,HAMPTON,3188.0,,,,"515 Bluff Road, HAMPTON 3188",
25,BAYSID12382,Middle Brighton Gymnasium,The Esplanade,BRIGHTON,3186.0,,,,"251 The Esplanade , BRIGHTON 3186",
26,BAYSID12371,One Fitness,Bay,BRIGHTON,3186.0,-37.905149,144.999266,,"210 Bay Street, BRIGHTON 3186",
27,BAYSID12336,Push it Fitness & Health,Charman,CHELTENHAM,3192.0,,,,"258 Charman Road, CHELTENHAM 3192",
28,BAYSID12393,Red Team Health & Fitness,Willis,HAMPTON,3188.0,,,,"8 Willis Street, HAMPTON 3188",
29,BENALL11446,Benalla Gymnastics Club,Bridge,BENALLA,3672.0,,,," Bridge Street, BENALLA 3672",
30,GREATE8665,Evolution Sports & Fitness Centre,Edwards,BENDIGO,3550.0,-36.777569,144.301115,," Edwards Road, BENDIGO 3550",608 B10
31,GREATE8656,Dohertys Gym Benidgo,Garsed,BENDIGO,3550.0,-36.763944,144.2815,,"15 Garsed Street, BENDIGO 3550",607 R8
32,GREATE8630,ASM Fitness,Powells,BENDIGO EAST,3550.0,-36.7525,144.318,,"70 Powells Avenue, BENDIGO EAST 3550",608 E4
33,GREATE8667,Feelgood Fitness Golden Square,High,GOLDEN SQUARE,3555.0,-36.779,144.251028,,"435-439 High Street, GOLDEN SQUARE 3555",607 N10
34,GREATE8668,Feelgood Fitness Strathdale,Edwards,STRATHDALE,3550.0,-36.772,144.306,,"88 Edwards Road, STRATHDALE 3550",608 C9
35,GREATE8689,Lifestyle Fitness,Bath,BENDIGO,3550.0,-36.7605,144.279,,"1 Bath Lane, BENDIGO 3550",607 S6
36,BENDIG11471,Jets Gymnastics Bendigo,Hattam,GOLDEN SQUARE,3551.0,,,,"73 Hattam Street, GOLDEN SQUARE 3551",
37,BOROON11072,Your Gym Surrey Hills,Whitehorse,SURREY HILLS,3127.0,-37.815214,145.099815,,"558 Whitehorse Road, SURREY HILLS 3127",46 H8
38,BOROON5547,Inspire Fitness for Wellbeing,Doncaster,NORTH BALWYN,3104.0,-37.790861,145.095296,,"317 Doncaster Road, NORTH BALWYN 3104",
39,BOROON11480,MLC Gymnastic Club (Methodist Ladies College),Barkers,KEW,3101.0,,,,"207 Barkers Road, KEW 3101",
40,BOROON11481,Ruyton Rhythmic Gymnastic ,Selbourne,KEW,3101.0,,,,"12 Selbourne Road, KEW 3101",
41,BOROON11457,Strathcona Rythmic Gymnastic Club (Strathcona Baptist Girls Grammar),Scott,CANTERBURY,3126.0,,,,"34 Scott Street, CANTERBURY 3126",
42,BRIMBA8379,Max Bowman Gymnasium,Dorothy,SUNSHINE,3020.0,-37.783767,144.843339,,"10 Dorothy Avenue, SUNSHINE 3020",27 A12
43,BRIMBA5539,Anytime Fitness Keilor Downs,Taylors,KEILOR DOWNS,3038.0,-37.72728,144.806626,,"80 Taylors Road, KEILOR DOWNS 3038",
44,BRIMBA8349,Fenix Fitness Taylors Lakes,Melton,TAYLORS LAKES,3038.0,-37.700147,144.774151,,"399 Melton Highway, TAYLORS LAKES 3038",14 A1
45,BRIMBA8350,Fernwood Gym,Melton,SYDENHAM,3037.0,-37.695334,144.767025,,"511/521 Melton Highway, SYDENHAM 3037",354 J11
46,BRIMBA8353,Focus Health & Fitness,Carrick,TULLAMARINE,3043.0,-37.700289,144.884997,,"35 Carrick Drive, TULLAMARINE 3043",15 K1
47,BRIMBA5533,Run With Me Fitness Club Sunshine West,David,SUNSHINE WEST,3020.0,-37.79186,144.789894,,"11/1 David Drive, SUNSHINE WEST 3020",
48,BRIMBA8393,St Albans Campus Fitness Centre,McKechnie,ST ALBANS,3021.0,-37.752777,144.798147,," McKechnie Street, ST ALBANS 3021",25 K3
49,BRIMBA8404,The Lakes Health & Fitness Centre,Sunshine,SUNSHINE,3020.0,-37.703161,144.80096,,"555 Sunshine Avenue, SUNSHINE 3020",26 G1
50,BRIMBA8330,World Gym Sunshine,Harvester,SUNSHINE,3020.0,-37.779588,144.828995,,"131 Harvester Road, SUNSHINE 3020",26 H11
51,BRIMBA5534,Xplode 24 Hr Gym,Somerville,SUNSHINE WEST,3020.0,-37.805148,144.817151,,"656 Somerville Road, SUNSHINE WEST 3020",
52,BRIMBA11479,Gymnastics Unlimited,Malcolm,KELBA,3021.0,,,,"12 Malcolm Court, KELBA 3021",
53,BRIMBA8356,Gymnastics Unlimited Australia,Sunshine,KEALBA,3021.0,-37.740374,144.827255,,"4/12 Sunshine Avenue, KEALBA 3021",14 G12
54,CAMPAS8830,Y Central Health & Fitness Studio,Hare,ECHUCA,3564.0,-36.127233,144.748909,,"157 Hare Street, ECHUCA 3564",596 H7
55,CARDIN10986,Anytime Fitness Pakenham,John,PAKENHAM,3810.0,-38.076979,145.483098,,"50 John Street, PAKENHAM 3810",
56,CARDIN11013,Hype Youth Gym,Beaconsfield-Emerald ,BEACONSFIELD,3807.0,,,,"2 Beaconsfield-Emerald  Road, BEACONSFIELD 3807",
57,CARDIN11037,Pinnacle Fitness,Princes ,BEACONSFIELD,3807.0,,,,"70 Princes  Hwy, BEACONSFIELD 3807",
58,CARDIN11045,Vibe Health & Fitness,Belgrave-Gembrook,EMERALD,3782.0,,,,"366 Belgrave-Gembrook Road, EMERALD 3782",
59,CASEYC12254,4 U Body Fitness,Excel,CRANBOURNE,3977.0,-38.108347,145.284425,,"4 Excel Drive, CRANBOURNE 3977",
